disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
B07	C44	932	197501	35086	2.25572741570667e-14	1.31822095154119	yes
B07	D18	516	197501	19821	5.98074059442652e-09	1.31962529199663	yes
B07	D22	3897	197501	137295	4.37114543631524e-113	1.5193093299469	yes
B07	D23	2374	197501	71865	3.46141386557688e-132	1.80564045054132	yes
B07	L57	1492	197501	34156	3.18023043156976e-52	1.57709722112556	yes
B07	L72	2620	197501	82063	7.0304153083454e-38	1.3277403064323	yes
B07	L81	762	197501	24257	1.4480361575194e-19	1.45160346716081	yes
B07	L82	2421	197501	41043	5.57384541034647e-214	2.14814686349647	yes
B07	L84	428	197501	9722	3.82874125526452e-11	1.43101595745484	yes
B07	L85	941	197501	27148	1.52367802394702e-28	1.51491385257453	yes
B07	L98	318	197501	18244	1.20550392717289e-06	1.33660853013952	no
B07	M92	676	197501	5353	3.59833953696952e-14	1.38440925205769	yes
B07	Q82	121	197501	1392	0.00215272007210629	1.30654635304171	yes
B07	R61	329	197501	8186	8.70277360304489e-08	1.37953554950628	yes
B08	D23	202	53557	71865	0.000197644407153948	1.30279620551545	yes
B08	F95	193	53557	5104	0.000220588136226146	1.3080113592628	yes
B08	R13	104	53557	16303	0.000660261663987881	1.4130030901687	yes
B08	R48	197	53557	3410	0.000111780888927661	1.32605834407685	yes
B08	R49	353	53557	67910	1.89892367029609e-06	1.30774013686066	yes
B09	D22	108	5131	137295	0.00210268505069496	1.33651068808343	no
B09	L30	242	5131	130196	7.38428091597505e-06	1.3678035116016	yes
B09	L50	142	5131	128369	0.000946040244157471	1.3183994889517	no
B16	B18	150	9951	17550	2.42121289189985e-57	17.7607756536229	yes
B16	K76	149	9951	77887	5.46290638650422e-05	1.42951752090588	yes
B18	C22	119	17550	1080	9.32017793958882e-43	22.3391326627194	yes
B18	D69	141	17550	21969	1.94713207511722e-23	2.99084675828576	yes
B18	F10	170	17550	48648	1.25706075963904e-10	1.80800390307456	no
B18	F19	107	17550	5876	1.40874371795678e-40	11.1511551956149	yes
B18	I85	116	17550	2363	1.47308284114252e-42	20.2532520457806	yes
B18	K02	460	17550	251964	3.8881662397747e-11	1.41613063383203	yes
B18	K74	178	17550	4544	4.11701325745196e-67	20.0638320757466	yes
B18	K80	233	17550	76361	7.4251680124074e-09	1.54784880475598	yes
B30	H04	111	13198	54014	0.000263808322257653	1.44803132871539	no
B30	H10	624	13198	279856	1.1098327157146e-12	1.38170871104242	no
B34	A04	102	249674	2154	6.12624172581227e-05	1.56508080437981	no
B34	A08	3895	249674	90769	2.87713297790207e-180	1.70983022451542	no
B34	A38	190	249674	10498	1.79434937878217e-07	1.54065241996053	no
B34	B09	376	249674	5131	2.20657111780123e-09	1.40774078774212	yes
B34	B30	442	249674	13198	2.16101990010276e-09	1.36636383419471	no
B34	E73	333	249674	6731	8.83082939933219e-08	1.37611396722043	yes
B34	I30	126	249674	4759	0.0014457116335727	1.31841041396389	no
B34	J01	5134	249674	119731	1.13386502940006e-86	1.36874715367574	yes
B34	J06	3464	249674	85709	1.09665745834392e-77	1.43715320146796	yes
B34	J10	123	249674	4096	0.000230470558584629	1.41903562354133	no
B34	J22	8574	249674	144602	2.28654543889251e-105	1.30835555695163	yes
B34	K12	2299	249674	52091	2.44107637779413e-29	1.30048099915027	yes
B34	K52	5631	249674	152729	7.23934142936658e-109	1.40230305773855	no
B34	L55	319	249674	7445	8.13019309823006e-08	1.38878916154036	no
B34	M43	3721	249674	50989	1.04782563454477e-52	1.32746887865918	yes
B34	O20	450	249674	16882	1.78663458553936e-07	1.30026654382674	no
B34	O21	460	249674	13949	1.46499103727105e-10	1.39286182468764	no
B34	R11	5881	249674	138977	7.71111649951762e-125	1.42714279153869	no
B34	R50	6047	249674	165349	1.40668533223911e-108	1.38480136873806	no
B35	A60	224	158724	8144	1.52699023918288e-11	1.70116644132978	no
B35	B00	1079	158724	49064	5.68254388615735e-17	1.32759644603477	no
B35	B36	795	158724	34343	2.41775998541246e-50	1.87157930198487	no
B35	B49	2946	158724	68525	1.83885843824789e-167	1.82193934111833	yes
B35	B80	291	158724	14906	3.58799341425151e-06	1.3330668311309	no
B35	B82	191	158724	7816	0.000193188540099134	1.31405970022333	no
B35	B86	405	158724	10059	4.38201174973037e-11	1.44582031697453	yes
B35	D70	409	158724	14996	3.53807956655046e-09	1.37840237180465	no
B35	H00	1918	158724	66474	7.13217522498704e-27	1.31652423512203	yes
B35	H11	1624	158724	47871	7.4688730975303e-32	1.39141026053026	no
B35	L01	451	158724	27974	4.11944803629343e-10	1.38439951924665	no
B35	L08	179	158724	7077	3.82318168599772e-07	1.54155439307163	no
B35	L20	1136	158724	91573	4.6962236482824e-31	1.48304680558276	no
B35	L21	1863	158724	80456	7.37018827740327e-28	1.32961301268834	no
B35	L25	773	158724	43066	9.61568269993865e-25	1.53042484188001	no
B35	L28	307	158724	3255	7.60531427700345e-08	1.40063407543764	yes
B35	L29	3091	158724	123810	8.23134419836732e-49	1.34962338615905	no
B35	L30	7317	158724	130196	8.12272049717454e-199	1.50723628358269	yes
B35	L40	758	158724	47039	4.17928480577444e-12	1.31859603205485	no
B35	L43	358	158724	10580	6.84416612516012e-08	1.36309432106042	no
B35	L60	2117	158724	54291	9.48078099988845e-164	2.03226455709115	yes
B35	L63	275	158724	14334	4.73328236658957e-06	1.33915922194765	no
B35	L65	949	158724	31159	3.36437164604701e-22	1.42882974642332	no
B35	L71	483	158724	13945	3.70896418122238e-13	1.45380106809203	no
B35	L73	913	158724	28504	1.78753987952975e-13	1.30796908491447	yes
B35	L80	139	158724	8502	1.10006301365555e-05	1.51946805253486	no
B35	L81	668	158724	24257	9.75440452612933e-14	1.37859161634958	no
B35	L84	470	158724	9722	1.86498221515135e-21	1.67073193647111	yes
B35	L85	881	158724	27148	1.94770879870168e-21	1.43893652019595	no
B35	L91	112	158724	5003	5.99938599369528e-05	1.52556157298814	no
B35	L98	298	158724	18244	1.14274519054171e-09	1.49228658450794	no
B35	M94	138	158724	3608	0.000753948369472545	1.3298607651016	no
B35	N48	631	158724	24184	9.49745899183153e-10	1.3026544729087	no
B35	R43	179	158724	5321	0.000135167437269499	1.34034726576586	no
B36	B35	1104	34343	158724	1.47349921521552e-46	1.66184934294933	yes
B36	B49	732	34343	68525	1.11645005274526e-57	2.04214935307638	yes
B36	B97	100	34343	12804	2.04913357400989e-05	1.63948216242542	yes
B36	L42	125	34343	13505	1.72962618464395e-06	1.64893453537769	no
B37	A56	154	124520	1445	3.69662542666267e-07	1.60782524874899	yes
B37	A59	123	124520	3160	2.54066533512663e-05	1.53103181569671	no
B37	A60	319	124520	8144	4.87987064506123e-29	2.14287775217827	yes
B37	A63	535	124520	21956	1.20060983403694e-25	1.69988914437879	no
B37	A64	105	124520	2266	2.16451159201145e-09	2.06323753028913	no
B37	B00	1027	124520	49064	1.17928869599957e-14	1.30502726593638	no
B37	B35	3661	124520	158724	1.80445582106766e-81	1.43912386059209	yes
B37	B36	596	124520	34343	8.00395407777421e-15	1.43245687114083	no
B37	B49	2030	124520	68525	4.47250329377707e-80	1.6324428997923	yes
B37	B80	323	124520	14906	1.28371035486447e-24	1.984920779935	yes
B37	B82	215	124520	7816	2.14569882193533e-12	1.76660108453289	yes
B37	B86	321	124520	10059	2.82054565165726e-06	1.31793323071097	yes
B37	B96	1493	124520	33533	4.92891598030259e-29	1.38804392599975	yes
B37	D27	244	124520	17578	1.02819084378961e-05	1.3472553539756	no
B37	E16	157	124520	5605	0.000107567086259522	1.3820996739254	no
B37	F45	320	124520	12600	1.30841044167122e-06	1.33381367051958	no
B37	F52	337	124520	45461	1.41724709933124e-07	1.36465652641894	no
B37	F60	196	124520	11841	1.68759875771354e-06	1.46116774761936	no
B37	G63	124	124520	7334	7.69730603142004e-08	1.78285263945101	no
B37	H36	247	124520	20067	2.66934652633883e-09	1.54456074186805	no
B37	H57	1568	124520	82297	5.62767675987611e-22	1.312870852407	no
B37	H62	209	124520	5437	2.32442175812315e-06	1.43055465512483	yes
B37	I84	2397	124520	146005	3.44500753616958e-40	1.3602929095249	no
B37	J15	185	124520	21800	0.00011451863362884	1.33868720352428	no
B37	J31	322	124520	10549	1.61450549001907e-06	1.3283432014413	yes
B37	J42	123	124520	11380	0.000673441042561386	1.36327185890046	no
B37	K00	208	124520	16530	1.25632176764683e-07	1.51579934400226	no
B37	K03	140	124520	8114	0.00127517122047013	1.30297814762333	no
B37	K10	218	124520	6118	2.37136394874953e-07	1.48123429811668	no
B37	K11	344	124520	15907	1.54845297957307e-07	1.35813034062639	no
B37	K12	1366	124520	52091	6.39825553231097e-65	1.71443875652941	yes
B37	K13	634	124520	15168	2.97468066827407e-24	1.5977829003081	yes
B37	K14	431	124520	9633	2.83524650757067e-50	2.42981274614865	yes
B37	K22	124	124520	7437	0.00180355426582891	1.31070275917574	no
B37	K30	2630	124520	107713	1.74313392066953e-39	1.33716113922395	no
B37	K59	2254	124520	130936	4.94446192194345e-35	1.34211425786537	no
B37	K60	790	124520	40809	1.45345516793562e-24	1.52047335615862	no
B37	K62	1252	124520	64567	1.72768391534232e-17	1.30651714193251	no
B37	L01	305	124520	27974	6.20018086028844e-08	1.40668055967397	no
B37	L08	135	124520	7077	0.000459919634911289	1.35825256462378	no
B37	L21	1324	124520	80456	1.90308978800824e-23	1.36154702825789	no
B37	L23	728	124520	34970	6.26322421932106e-14	1.36245090500298	no
B37	L25	608	124520	43066	6.32203227549489e-11	1.33778455193287	no
B37	L28	209	124520	3255	0.000123194453216362	1.31050119018127	yes
B37	L29	3733	124520	123810	4.59246095466418e-212	1.82783398400924	no
B37	L30	5272	124520	130196	6.64511243087155e-86	1.36525919123146	yes
B37	L43	267	124520	10580	1.50815718198371e-11	1.61805997226636	no
B37	L53	523	124520	15363	5.15460742071988e-15	1.47678835414465	yes
B37	L60	1132	124520	54291	1.13111319241528e-20	1.36514700620241	no
B37	L65	1022	124520	31159	1.24993650904872e-21	1.40183674816364	yes
B37	L71	406	124520	13945	9.532121003147e-09	1.36532648233493	yes
B37	L73	899	124520	28504	4.72215591669863e-25	1.4846027975046	yes
B37	L84	300	124520	9722	2.65218703234653e-07	1.3814481177777	yes
B37	L90	135	124520	5664	0.000174991597040549	1.40408987959721	no
B37	L98	238	124520	18244	2.05251888307924e-08	1.51177509941836	no
B37	M35	282	124520	14146	1.12924539042522e-06	1.36590363429564	no
B37	M46	128	124520	4653	0.00189799325588517	1.3018068304914	no
B37	N10	660	124520	22751	7.56516309344774e-11	1.31950222077122	no
B37	N30	2891	124520	156257	1.87378241470455e-64	1.43637662729893	no
B37	N32	126	124520	1701	0.000114692261790989	1.44689353703387	yes
B37	N34	143	124520	11362	3.3039534796008e-09	1.81065642524233	no
B37	N47	129	124520	38862	0.000201053271031851	1.41119501563894	no
B37	N48	303	124520	24184	7.47885709369813e-29	2.18643564770295	no
B37	N61	484	124520	12306	2.02447091486811e-09	1.34681921856069	yes
B37	N63	1331	124520	35231	1.90805249625326e-21	1.33924035015352	yes
B37	N64	3261	124520	82033	8.92313284902358e-88	1.49518230591988	yes
B37	N75	332	124520	8535	3.02989716000247e-08	1.39707886528246	no
B37	N76	3767	124520	92961	3.91369553783778e-307	2.08864689167067	no
B37	N81	512	124520	33743	1.1014303412763e-09	1.34223466518659	no
B37	N83	683	124520	16489	1.68964549199964e-10	1.30545664185238	yes
B37	N84	453	124520	20446	1.85101049813285e-08	1.33127225069801	no
B37	N87	812	124520	26745	7.74080788205205e-16	1.37182966907338	no
B37	N89	2075	124520	27821	5.96314927103188e-257	2.53637612706646	yes
B37	N90	149	124520	5953	1.63478334615973e-18	2.48029314891969	no
B37	N91	2039	124520	73645	2.00312201884248e-26	1.30272887124883	no
B37	N92	3320	124520	108804	2.66298177869543e-52	1.35116742013057	no
B37	N93	461	124520	12683	1.65428052153751e-21	1.68138820279811	no
B37	N94	1589	124520	66795	5.3742716985478e-32	1.3985556476055	no
B37	N95	1628	124520	87463	5.4965150736517e-31	1.38426260098973	no
B37	Q66	178	124520	23375	0.000418084720640781	1.30133137505363	no
B37	R14	1182	124520	29849	4.37330396131984e-41	1.57193349999569	yes
B37	R19	313	124520	13537	2.14186757723659e-06	1.32860053893405	no
B37	R30	2827	124520	92583	4.89095594900093e-97	1.57967188415322	no
B37	R35	154	124520	5221	5.69821415722381e-06	1.50621400106757	yes
B37	R39	107	124520	3792	2.13009745722256e-05	1.60265755914244	no
B37	R52	1191	124520	128735	1.36392627225132e-24	1.3989713361837	no
B37	R61	191	124520	8186	1.70209135047866e-05	1.39505053077507	no
B37	R68	282	124520	16032	1.06978387916581e-15	1.75968519284705	no
B37	R69	179	124520	25460	7.88688227578722e-05	1.35961239344742	no
B37	R82	175	124520	6943	0.000126142517215292	1.34818446291578	no
B37	S01	108	124520	13785	0.00180476460732664	1.34138260943147	no
B37	T17	142	124520	5220	0.000174783604837238	1.389376171741	yes
B37	T38	578	124520	36597	4.73206890613456e-09	1.30142966930267	no
B37	T74	264	124520	2918	4.45042453083753e-09	1.50820804282811	yes
B48	B35	124	2837	158724	1.05872885590952e-11	2.16182254906878	yes
B49	A60	113	68525	8144	8.09431109485177e-05	1.50584424293475	no
B49	B35	2694	68525	158724	1.0762485506124e-160	1.8611532440184	no
B49	B36	485	68525	34343	9.4223807197797e-46	2.19164023719085	no
B49	B37	1590	68525	124520	1.13093738846623e-28	1.37232244887865	no
B49	B86	202	68525	10059	5.06705075983212e-06	1.41779368531595	yes
B49	B99	490	68525	22334	1.94535938189281e-08	1.3155317976643	yes
B49	K12	678	68525	52091	4.14405614287953e-12	1.34217764256931	no
B49	K14	216	68525	9633	9.66694739139967e-15	1.88269320745455	no
B49	L20	577	68525	91573	1.6281118329901e-15	1.45857613272717	no
B49	L23	404	68525	34970	1.18158467270008e-13	1.52925970829392	no
B49	L25	347	68525	43066	1.8346255857878e-09	1.43497607311154	no
B49	L28	135	68525	3255	0.00115793627078635	1.31488801067092	yes
B49	L29	1357	68525	123810	8.99704641634788e-23	1.3509057431769	no
B49	L30	3284	68525	130196	1.01930215626221e-101	1.54993664497742	yes
B49	L40	332	68525	47039	2.92553569876214e-07	1.35506277435611	no
B49	L43	149	68525	10580	8.68633984985014e-05	1.40626252960122	no
B49	L53	282	68525	15363	3.63774466560031e-06	1.34005592723497	no
B49	L63	134	68525	14334	0.00133360402756066	1.30978322733938	no
B49	L73	463	68525	28504	1.35771165862271e-09	1.36275561755268	no
B49	L84	192	68525	9722	3.70200278215701e-06	1.44359603838421	no
B49	L85	354	68525	27148	4.00936501899073e-09	1.41573725121095	no
B49	N48	312	68525	24184	6.43772985191396e-07	1.35406634057101	no
B49	R14	555	68525	29849	1.41816423938839e-10	1.34938586025071	yes
B49	R61	119	68525	8186	0.00010751607398434	1.47073549475805	no
B57	M25	161	2160	441380	0.000184742699871741	1.37058650682813	yes
B80	B37	205	14906	124520	0.000200857568150662	1.30118650703134	no
B80	B82	138	14906	7816	3.38358840276574e-28	3.52099160140309	no
B80	E30	117	14906	6749	4.37628394267834e-05	1.52665495000705	yes
B80	K59	263	14906	130936	6.73139858248811e-06	1.34394934844616	no
B80	L21	207	14906	80456	2.9690464798405e-05	1.35881306542507	yes
B80	L25	111	14906	43066	0.00147825097710545	1.34770314853673	no
B80	L29	216	14906	123810	3.40641179587904e-10	1.65413932636715	no
B80	N76	242	14906	92961	3.00450012779111e-06	1.38461527739029	no
B82	B80	126	7816	14906	1.01312938420079e-23	3.29141483172211	no
B82	K30	107	7816	107713	2.80168703664451e-05	1.59252576728472	no
B85	K59	112	5807	130936	0.000120969701058053	1.49272115322029	no
B86	D50	134	10059	138143	0.000446813070294823	1.36426726289957	no
B86	K02	343	10059	251964	8.31135172009497e-11	1.49943757005389	no
B86	K05	175	10059	124242	9.66361608603479e-06	1.44556934914873	no
B86	L20	106	10059	91573	0.00136391966239692	1.36498146851704	no
B86	L29	217	10059	123810	9.27799053197195e-11	1.68497331446807	no
B86	L30	424	10059	130196	2.38196145831774e-10	1.41809797574299	no
B86	N91	104	10059	73645	9.13086802486325e-05	1.53637161085641	no
B86	R51	340	10059	179516	1.39954272549937e-07	1.36949264540353	no
B96	E55	447	33533	9139	2.82125054153732e-11	1.42530685113721	yes
B96	F45	106	33533	12600	0.000328443226378055	1.44970752359353	no
B96	G43	375	33533	84262	1.07541514031343e-06	1.30720263837206	no
B96	K20	159	33533	17676	5.74114738784722e-12	1.94137828719391	no
B96	K21	767	33533	58034	6.46177503201797e-25	1.5413656533496	no
B96	K29	748	33533	147900	1.32705188160286e-22	1.51314865820293	no
B96	K30	751	33533	107713	1.36804398532737e-17	1.42623168606776	no
B96	K44	350	33533	48619	1.73165934816221e-19	1.77243287410047	no
B96	K57	314	33533	49151	4.3401082972476e-10	1.49418762026869	no
B96	K58	140	33533	20155	2.29795607136117e-09	1.83837558465706	no
B96	K80	353	33533	76361	1.94916274141491e-06	1.30793161692801	no
B96	L71	106	33533	13945	0.00139173937909477	1.36208346765625	no
B96	M47	348	33533	87860	8.92818986453427e-07	1.32500584292833	no
B96	M85	276	33533	59281	2.38769509910244e-05	1.30207515547758	no
B96	N48	121	33533	24184	0.000911688587272848	1.3521403468614	no
B96	N50	106	33533	5877	0.0019796769721982	1.3408626023409	yes
B96	N89	260	33533	27821	8.6008041396001e-06	1.33854563715818	no
B96	Q40	132	33533	38656	9.49316527998711e-10	1.91096394235017	no
B96	R12	326	33533	45129	1.16173074503431e-09	1.46386914778804	no
B96	R14	356	33533	29849	1.35692660266025e-17	1.70516879688129	no
B96	R19	118	33533	13537	2.39863342826186e-07	1.76678838381692	no
B97	F17	330	12804	295027	7.99724570947886e-07	1.3413245174107	no
B97	N87	226	12804	26745	7.65692302009341e-50	3.80290483206151	no
B99	I73	111	22334	33187	0.00170683140904162	1.33891438115556	no
B99	I80	114	22334	22937	0.00115499440253442	1.35457234978937	no
B99	K04	558	22334	97039	1.01565723840502e-09	1.32910898094656	no
B99	L03	408	22334	64027	8.834063051955e-08	1.33273826190627	no
B99	L23	121	22334	34970	0.00226170068419584	1.30482705620935	no
B99	L73	174	22334	28504	9.47545246544765e-05	1.36144279645746	no
C18	C78	199	13268	622	1.55996189498228e-76	18.4150728658694	yes
C18	K43	180	13268	8574	3.02818275792296e-31	3.10205661223869	yes
C18	K80	252	13268	76361	1.06590276981993e-06	1.40075564373568	no
C18	R15	134	13268	10992	5.96703971606011e-07	1.66073513902088	yes
C34	J22	350	3535	144602	1.8942882564992e-15	1.68097419364103	yes
C34	J44	147	3535	60201	6.97578527977071e-13	2.09597135501817	no
C44	L57	1408	35086	34156	5.76192680246696e-119	2.121770267619	no
C44	R23	255	35086	12165	3.79040075777029e-05	1.30558360881865	yes
C50	C78	132	22973	622	4.03615304817e-50	10.649099188556	yes
C50	C79	271	22973	659	1.02162862322453e-97	26.4793891167314	yes
C50	I89	163	22973	3000	8.08477330880232e-62	10.2065676297139	yes
C50	M81	642	22973	75859	2.58853279367326e-73	2.42853719732182	yes
C50	M85	649	22973	59281	1.86550372538697e-33	1.7533317036801	yes
C61	C79	155	17969	659	5.62011210142885e-55	7.81407295879465	yes
C61	K62	362	17969	64567	2.03606030284556e-08	1.38530279929304	yes
C64	N18	256	3421	86575	3.82419305836541e-31	2.5355194922741	yes
C67	I73	166	10228	33187	0.000412591112250129	1.31833517288664	no
C67	J44	304	10228	60201	1.3561119360105e-05	1.30053849926901	no
C67	N18	567	10228	86575	2.32548001877532e-11	1.37473714203624	yes
C67	N30	135	10228	156257	1.4535093673399e-07	1.71354110273654	no
C67	N39	727	10228	307847	1.65593250289643e-17	1.44679420421585	yes
C67	R50	227	10228	165349	4.94114893686488e-05	1.32436248614662	yes
C67	R80	119	10228	18257	0.00245451535746276	1.30495322778032	no
C73	E89	110	2300	6450	1.1455237671125e-35	32.2152879813025	yes
C90	J22	109	1134	144602	0.00208561302260106	1.35151638596336	yes
D04	C44	119	2919	35086	1.14566846610511e-14	2.49019319144139	yes
D04	L57	104	2919	34156	3.50327377913243e-06	1.72922530153964	no
D12	E61	266	31484	32586	6.79978637378311e-06	1.33932522085827	yes
D12	I84	876	31484	146005	8.01032228540743e-31	1.57762128009001	no
D12	J34	219	31484	35176	9.41735689427793e-05	1.31024366149361	yes
D12	K57	919	31484	49151	6.73709889178632e-114	2.54331065770466	yes
D12	K63	335	31484	10700	2.44515542069328e-09	1.44217375739143	yes
D17	D18	298	75110	19821	4.01763745710285e-10	1.51265977270997	no
D17	L02	1349	75110	95034	4.86002556090762e-22	1.34412251138653	yes
D17	L72	1499	75110	82063	2.10224479024538e-64	1.6696224802352	yes
D17	R22	1313	75110	80395	1.75634477846763e-28	1.41672454802499	yes
D18	D23	267	19821	71865	1.6261332892349e-05	1.31850439024066	no
D18	E04	157	19821	39321	0.000298505505738562	1.34191626255834	no
D18	E87	113	19821	16091	0.0022927241202223	1.31831089683127	yes
D18	J34	136	19821	35176	0.000928304885348783	1.32457960530981	yes
D18	K63	115	19821	10700	0.000852999043852603	1.36944589962995	yes
D18	N28	108	19821	23765	1.88153476319162e-05	1.60662961227516	no
D18	R22	350	19821	80395	1.09088074557502e-06	1.32148667552548	yes
D22	B07	3246	137295	197501	8.64857610140989e-54	1.36175053888515	no
D22	C44	798	137295	35086	1.89569571080733e-34	1.65772128626881	yes
D22	D18	468	137295	19821	3.06600871445588e-19	1.62034780595809	yes
D22	D23	1600	137295	71865	1.2570747003222e-33	1.41006258961671	yes
D22	E80	154	137295	7443	3.4951645276544e-06	1.5250347604616	yes
D22	I86	205	137295	13025	5.56447540139734e-05	1.33902073675812	no
D22	L57	1059	137295	34156	1.77782590644035e-37	1.57682963192399	yes
D22	L81	640	137295	24257	4.2356960312323e-29	1.67770620989979	no
D22	L82	1935	137295	41043	1.08122461170667e-194	2.27862401374971	yes
D22	L91	131	137295	5003	9.37861750714377e-05	1.44351745677787	yes
D22	N60	660	137295	38215	4.44856344780664e-22	1.5432944035	no
D22	N63	963	137295	35231	8.818244133616e-14	1.30336288159897	yes
D22	Q66	264	137295	23375	3.4843788375049e-05	1.30027985391763	no
D23	A63	192	71865	21956	8.90364276946339e-05	1.33899665706827	no
D23	B07	1740	71865	197501	3.36446089691721e-71	1.65021659519803	no
D23	D17	936	71865	75110	1.10898587720207e-16	1.35432219018405	no
D23	D18	276	71865	19821	2.46771524277948e-08	1.45655037719412	no
D23	D22	1379	71865	137295	1.3324278430539e-41	1.52375938590222	no
D23	L42	105	71865	13505	0.00341588036157749	1.31007681958793	no
D23	L57	802	71865	34156	1.68695855275992e-15	1.36987055696613	yes
D23	L72	1259	71865	82063	1.62244571195732e-28	1.42845168187599	yes
D23	L81	327	71865	24257	8.60191612166712e-11	1.50681134709706	no
D23	L82	1350	71865	41043	2.60222168261024e-92	1.9380985738879	yes
D23	R22	1240	71865	80395	1.03643500924146e-19	1.33564293315485	yes
D24	C50	151	27483	22973	8.3120566776031e-09	1.74883339464067	yes
D24	D22	586	27483	137295	2.31052477041365e-10	1.33489086972144	yes
D24	D25	384	27483	49189	5.82860707137434e-12	1.49559971406671	yes
D24	N60	282	27483	38215	2.94703901741792e-07	1.39756908438496	no
D24	N63	381	27483	35231	5.09392342427057e-08	1.35585458138906	no
D24	N84	168	27483	20446	6.30280812222173e-05	1.38560486430665	yes
D25	D18	221	49189	19821	3.87545049891773e-07	1.46396641442426	yes
D25	D27	164	49189	17578	2.39532237217551e-09	1.74021068900512	no
D25	N60	530	49189	38215	1.72245111420879e-09	1.33080862576001	no
D25	N80	132	49189	10239	1.24851405665436e-07	1.72741804695822	no
D25	N83	410	49189	16489	1.92893440856782e-19	1.68759333702244	yes
D25	N84	390	49189	20446	3.93526766530757e-13	1.52653689255423	no
D25	N97	203	49189	25626	1.48241393318711e-07	1.52125700210933	no
D27	N80	132	17578	10239	1.89629890701626e-29	3.81451696549214	yes
D27	N83	260	17578	16489	4.57361000876861e-38	2.77188439593935	yes
D47	J18	112	4593	73926	0.000775841227834491	1.38669551462866	no
D50	A41	143	138143	1584	1.22510580302049e-06	1.59731118442082	yes
D50	C18	268	138143	13268	1.22361244577372e-11	1.62029205744102	no
D50	D25	1763	138143	49189	1.49690601612994e-147	2.09745233713208	yes
D50	D51	367	138143	9536	4.58270169521647e-49	2.61888220302983	no
D50	D52	160	138143	1680	6.23089770841296e-07	1.57227934340513	yes
D50	D56	166	138143	9637	3.06989920620896e-25	2.81276247149793	no
D50	D63	368	138143	7487	2.4794923834138e-27	1.96845658110095	yes
D50	D64	2653	138143	74412	1.25450871282759e-71	1.49280879682023	yes
D50	D70	419	138143	14996	2.62266608967204e-13	1.50486511539596	yes
D50	E06	288	138143	11916	1.7536658967692e-06	1.35109323256222	yes
D50	E16	280	138143	5605	4.77453486706145e-17	1.81553185227988	yes
D50	E21	254	138143	6262	1.34445005105837e-07	1.44445064608542	yes
D50	E53	1507	138143	16160	7.2394188196833e-87	1.8224841331355	yes
D50	E61	3529	138143	32586	0	2.75848460211851	yes
D50	E87	775	138143	16091	5.60435404310781e-18	1.42019144702694	yes
D50	F50	177	138143	11298	4.95105128365823e-05	1.37916262193143	no
D50	G63	222	138143	7334	8.65915568332447e-20	2.1087574485105	no
D50	H28	213	138143	9621	5.81182865642319e-11	1.69711765538843	no
D50	H36	425	138143	20067	1.18994421187806e-25	1.82554151553047	no
D50	I11	485	138143	24912	1.76628412423854e-08	1.31815075056952	no
