disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
F32	S00	1168	184052	20799	1.02104784130242e-16	1.30915349882618	yes
F32	S06	512	184052	7320	9.16966213751241e-15	1.46989042444993	no
F32	S09	1323	184052	16495	4.45564033015031e-27	1.39628409644343	yes
F32	S13	1975	184052	37348	8.938981630106e-27	1.31005366016207	yes
F32	S22	1726	184052	19560	4.45450275803089e-39	1.42953171257537	yes
F32	S32	1337	184052	12434	1.14384850889829e-21	1.33942780212258	yes
F32	S72	2133	184052	19233	6.66547610261923e-43	1.40090603964161	yes
F32	T00	1595	184052	5990	3.30950333363933e-27	1.35506808839379	yes
F32	T07	492	184052	6633	3.64890996243395e-24	1.70359881605304	yes
F32	T08	1436	184052	14112	2.548486211427e-22	1.33186821761519	yes
F32	T12	203	184052	3780	2.35577935803209e-08	1.55459066984576	no
F32	T40	272	184052	6611	8.14536942016472e-55	3.4767116467681	no
F32	T65	1058	184052	33352	4.49958444190086e-59	1.79493311487197	no
F32	T67	128	184052	2040	0.000426542021756797	1.3693230942068	no
F32	T74	550	184052	2918	9.49776950510091e-61	2.35862021935265	yes
F33	E53	115	7534	16160	5.3482286431148e-07	1.72789747035725	yes
F33	F06	124	7534	11022	2.83859707706947e-07	1.71324750801276	yes
F33	F10	198	7534	48648	2.04191804676115e-30	2.84549138424949	no
F33	F17	533	7534	295027	2.71583329873217e-12	1.41414822522271	no
F33	F31	125	7534	6502	8.11644474108837e-48	10.0345618013918	yes
F33	F32	874	7534	184052	5.22466520140964e-77	2.20718947057811	no
F33	F34	159	7534	17858	5.78860275197035e-32	3.46844598138491	no
F33	F43	216	7534	68957	1.8589209419493e-05	1.36165130705546	no
F33	F60	200	7534	11841	3.83197628150959e-76	9.54827418238051	yes
F33	K59	429	7534	130936	4.31767584403498e-12	1.46694172933125	yes
F33	M15	129	7534	33967	0.000146123350080335	1.41911776399333	no
F33	R45	118	7534	22270	3.00922929578416e-07	1.73903308790868	no
F33	S62	101	7534	52345	0.00353516171468833	1.31765157981171	yes
F33	S92	113	7534	39682	0.00180315207058242	1.33138264065381	yes
F34	B97	106	17858	12804	0.000433576711696235	1.42022531577875	no
F34	E53	301	17858	16160	5.85354271882201e-11	1.5360111286861	yes
F34	E55	405	17858	9139	9.08341544849793e-10	1.40091441022937	yes
F34	E61	430	17858	32586	9.50090222386718e-08	1.3217441977462	yes
F34	F03	188	17858	17191	1.34905676773695e-06	1.47121869205735	yes
F34	F06	341	17858	11022	5.91439794725254e-17	1.70138117049195	yes
F34	F10	239	17858	48648	1.27901945823331e-12	1.71222178289934	no
F34	F17	1068	17858	295027	1.1664321191964e-15	1.32089353622718	no
F34	F31	112	17858	6502	2.99689341696634e-30	4.65367427762862	yes
F34	F32	1687	17858	184052	2.63376396340362e-85	1.78474186988452	no
F34	F33	173	17858	7534	8.36687225184975e-43	4.22852530836559	no
F34	F40	119	17858	13670	2.03991764644826e-09	1.9411634233894	no
F34	F41	2611	17858	460977	7.23590661631441e-32	1.31795167702282	no
F34	F43	596	17858	68957	2.56721730242216e-19	1.52929621679297	no
F34	F45	151	17858	12600	6.19364771344468e-10	1.81776283133706	no
F34	F52	203	17858	45461	0.000152368493009868	1.31173789349168	no
F34	F60	254	17858	11841	1.13647497640431e-73	5.18429652893654	yes
F34	G25	193	17858	18830	0.000136279916819696	1.32449005911483	no
F34	G30	158	17858	16699	2.44385410398452e-12	1.95880001305759	yes
F34	G44	508	17858	62289	2.51876412586918e-13	1.44313137709449	no
F34	G47	399	17858	38888	4.91104166548558e-11	1.44627437482205	yes
F34	K30	1175	17858	107713	2.35705559262219e-31	1.48805811632593	yes
F34	K58	211	17858	20155	8.78578035662551e-13	1.79010883607528	no
F34	K59	1009	17858	130936	1.59941085374224e-18	1.37157143920258	no
F34	M15	294	17858	33967	2.23439699494309e-09	1.47720254423166	no
F34	M50	126	17858	14813	0.00136914793783941	1.32142489915202	no
F34	Q40	240	17858	38656	1.85216008028994e-05	1.33617923731592	no
F34	R11	856	17858	138977	7.471449792243e-16	1.36673880172763	yes
F34	R13	216	17858	16303	3.25015733563531e-05	1.34316229357675	yes
F34	R15	144	17858	10992	0.000282966230392814	1.36042346595746	yes
F34	R26	151	17858	10611	1.28741495589206e-05	1.46771157686149	yes
F34	R41	515	17858	27643	1.49673221869569e-19	1.58859412921653	yes
F34	R45	242	17858	22270	1.72980641885842e-07	1.44640027078826	no
F34	R52	741	17858	128735	1.08353118263132e-14	1.37808613030864	no
F34	R55	454	17858	60275	4.4153186493448e-08	1.3223375260904	no
F34	S52	345	17858	56127	4.8893650048865e-07	1.33831661877635	no
F34	T65	107	17858	33352	1.38585757620097e-05	1.60211235336806	no
F39	F32	102	1397	184052	0.000224290934313268	1.49015507567168	no
F40	E53	134	13670	16160	0.000209918177021531	1.39090059305766	yes
F40	F10	214	13670	48648	2.61588529705389e-09	1.59394443745248	no
F40	F17	971	13670	295027	5.61206676368711e-14	1.31590589371432	no
F40	F32	832	13670	184052	6.81810570091091e-30	1.59134251984765	no
F40	F34	101	13670	17858	0.00182742805378324	1.35355292596649	no
F40	F41	2003	13670	460977	6.69691878598515e-31	1.36460946498612	no
F40	F42	111	13670	5914	6.08815880492407e-35	5.83983926868913	yes
F40	F45	138	13670	12600	2.02585766986886e-15	2.31831418582218	no
F40	F60	189	13670	11841	1.52204438156162e-44	4.02579088725458	yes
F40	G47	230	13670	38888	3.59023078916562e-09	1.55646620253373	yes
F40	K58	136	13670	20155	1.34147242009279e-06	1.5985957662505	no
F40	R00	416	13670	72399	2.62682433291149e-07	1.3141649217855	no
F40	R25	141	13670	23335	8.85229772797708e-05	1.41342387318367	yes
F40	R41	151	13670	27643	9.83737799816984e-05	1.39082534274251	yes
F40	R45	146	13670	22270	0.000729532544733696	1.32025229068953	no
F41	A05	253	460977	1124	8.4265767330365e-11	1.59359785993877	yes
F41	A08	14054	460977	90769	0	1.57429133741781	yes
F41	A49	518	460977	4384	3.03906131574045e-11	1.37866537111871	no
F41	A53	336	460977	3054	1.28190548764229e-09	1.44150763804281	no
F41	A56	497	460977	1445	8.58260424369915e-12	1.40299829163344	yes
F41	A59	698	460977	3160	1.37543262623006e-22	1.52469392350753	yes
F41	A60	1439	460977	8144	1.62643108013109e-23	1.34215930090765	yes
F41	A63	3783	460977	21956	1.45002346628478e-134	1.58917527807557	yes
F41	A64	500	460977	2266	5.72560280055879e-20	1.60084509894779	yes
F41	A69	111	460977	630	2.87755866833251e-07	1.77105511880893	no
F41	A74	205	460977	570	2.65722295833189e-08	1.54724326476326	yes
F41	A88	129	460977	968	2.11947627711803e-08	1.78807317094824	no
F41	B05	106	460977	667	0.000564100084272974	1.4045530121582	yes
F41	B18	1490	460977	17550	2.1172599136842e-33	1.42275475886911	no
F41	B20	109	460977	1040	1.99310273460402e-10	2.1115507458071	no
F41	B24	135	460977	1298	3.41020137414738e-14	2.23624119379732	no
F41	B34	32584	460977	249674	0	1.33689818378219	yes
F41	B37	23703	460977	124520	8.42372934164571e-317	1.32970136877751	yes
F41	B85	508	460977	5807	1.85845072146743e-15	1.48874287892571	no
F41	B96	8805	460977	33533	2.67828168639339e-115	1.31767942418373	yes
F41	B97	2541	460977	12804	1.38134527281927e-62	1.45824034976807	yes
F41	C53	233	460977	1715	1.91892646281268e-06	1.39612606992995	no
F41	D06	267	460977	1354	8.96786971229685e-09	1.47689180727349	yes
F41	D32	414	460977	2771	7.99772367289126e-10	1.39234043126668	yes
F41	D52	430	460977	1680	1.27284660247399e-07	1.31369813729684	yes
F41	E16	1063	460977	5605	4.82126685946068e-24	1.41771642615325	yes
F41	E22	1324	460977	8465	1.24769076123442e-24	1.37089868801239	yes
F41	E73	1061	460977	6731	9.40904411819669e-21	1.37803112086022	yes
F41	E86	241	460977	1106	2.12901176013961e-07	1.43943065420313	yes
F41	F00	986	460977	4372	4.69816623575519e-18	1.35926596080424	yes
F41	F03	2118	460977	17191	2.46966455487606e-45	1.41578755117752	yes
F41	F05	774	460977	2292	4.47705081201142e-49	1.86727489204674	yes
F41	F06	3662	460977	11022	5.74047497857303e-88	1.45458965645054	yes
F41	F07	158	460977	808	9.67024540633971e-33	3.53489953370297	no
F41	F10	7677	460977	48648	0	2.45874141423075	yes
F41	F11	787	460977	3205	7.76997627877066e-198	4.34420546204721	yes
F41	F12	1784	460977	8985	1.43087097731209e-316	3.17603600735705	yes
F41	F13	483	460977	1976	8.24550955545194e-143	5.33867777936837	yes
F41	F14	2110	460977	7991	0	4.53060770150504	yes
F41	F17	31838	460977	295027	0	1.51692662780024	no
F41	F19	1601	460977	5876	0	4.29674050063473	yes
F41	F20	1071	460977	8385	4.44838373707294e-107	2.25610274320812	yes
F41	F22	252	460977	872	7.48033857911772e-40	2.88645516816305	yes
F41	F23	148	460977	841	7.52037183766888e-30	3.44836240514565	no
F41	F25	195	460977	1002	5.25216133546764e-24	2.46041781482151	yes
F41	F28	224	460977	1575	7.00820665369325e-54	4.10244753666543	yes
F41	F29	1472	460977	5215	4.54819360898659e-268	3.23678014427034	yes
F41	F30	233	460977	919	3.39747421472608e-49	3.61434901121635	yes
F41	F31	1515	460977	6502	1.46110357946972e-269	3.18062027520145	yes
F41	F32	38053	460977	184052	0	2.68462519944279	yes
F41	F33	1896	460977	7534	0	3.47691359453998	yes
F41	F34	3507	460977	17858	1.29416181332494e-253	1.97779175622716	yes
F41	F39	449	460977	1397	5.80889270563825e-16	1.54477092578445	yes
F41	F40	3788	460977	13670	0	3.78884825597009	yes
F41	F42	1623	460977	5914	0	4.40804285070987	yes
F41	F43	15599	460977	68957	0	2.12656609635278	yes
F41	F44	361	460977	1172	2.35059564554939e-74	3.55169399641811	yes
F41	F45	3327	460977	12600	0	2.46873767196713	yes
F41	F48	331	460977	1894	4.52213536680314e-33	2.22874286354425	yes
F41	F50	2052	460977	11298	3.78607247438347e-317	2.8842197149426	yes
F41	F51	26410	460977	142532	0	1.65442743826634	yes
F41	F52	5725	460977	45461	3.88775535934391e-105	1.38695591078385	yes
F41	F53	268	460977	1215	3.72383803262279e-21	1.99683307417974	no
F41	F60	3773	460977	11841	0	4.87026808140389	yes
F41	F63	777	460977	3995	3.06458694220551e-111	2.73474036786216	yes
F41	F84	138	460977	2375	2.21978865424953e-12	2.06912996896393	yes
F41	F90	1084	460977	22946	2.96456232934274e-108	2.25504975772437	no
F41	F91	1156	460977	15499	2.11264246354576e-58	1.73852834198072	no
F41	F93	122	460977	2403	5.82372066968412e-19	2.81221452194819	no
F41	F95	471	460977	5104	6.77005987947868e-20	1.62472071215772	no
F41	F98	411	460977	17378	1.11536753972052e-10	1.42121902057013	no
F41	F99	334	460977	2083	4.31771572822717e-39	2.41572057655711	yes
F41	G20	958	460977	9096	6.33095849176845e-22	1.41827117145759	yes
F41	G21	422	460977	3218	1.45967301766354e-12	1.47087594517923	yes
F41	G24	318	460977	2179	4.38692290654168e-21	1.87064030929664	no
F41	G25	3063	460977	18830	8.09922484862278e-110	1.59053758522282	yes
F41	G30	1411	460977	16699	6.25515680777761e-19	1.300249409506	yes
F41	G31	201	460977	1281	2.01868419015298e-06	1.43572501847937	yes
F41	G40	1780	460977	17410	1.21520453441034e-46	1.47256005874816	yes
F41	G43	13207	460977	84262	0	1.55284401093962	no
F41	G44	11840	460977	62289	0	1.64837303763261	yes
F41	G47	6652	460977	38888	1.62140453353207e-119	1.38287560761667	yes
F41	G50	1115	460977	7049	9.58256958197282e-23	1.39037505490031	yes
F41	G62	1390	460977	3842	3.49283297263472e-33	1.43965170294164	yes
F41	G64	538	460977	7238	1.47952523989425e-09	1.3273297497087	no
F41	G93	657	460977	2991	4.123568890944e-36	1.77461837301442	yes
F41	H44	118	460977	929	0.00052804654074073	1.37937326048687	no
F41	H47	129	460977	905	0.000687439615810283	1.34622494411001	yes
F41	H55	120	460977	933	1.60289293816441e-07	1.74955484598453	no
F41	H70	164	460977	1186	0.000172252938919211	1.3484061507925	no
F41	H81	19957	460977	137772	0	1.4173832517753	yes
F41	H82	113	460977	688	8.70720167249426e-09	1.91584873471573	no
F41	H83	101	460977	703	0.00213959208267357	1.34332866845574	no
F41	H93	9708	460977	65886	6.23311381061904e-124	1.31356156691804	yes
F41	I30	527	460977	4759	3.26453946133697e-09	1.32231965430468	no
F41	I47	1522	460977	10545	6.31070735941894e-65	1.65790670256172	no
F41	I49	3638	460977	31308	1.71087170146615e-52	1.32956754515208	yes
F41	I67	929	460977	7443	1.01326807837962e-13	1.30822913213891	yes
F41	I95	3360	460977	15374	1.45951783156502e-124	1.60489878264067	yes
F41	J01	19701	460977	119731	2.77127387645633e-236	1.307467494552	yes
F41	J21	1189	460977	10476	3.91992775350274e-17	1.3104059285085	no
F41	J31	2264	460977	10549	1.43130248595307e-29	1.30398260545354	yes
F41	J38	1322	460977	9913	2.60550815330166e-19	1.31591607376318	yes
F41	J39	400	460977	2547	1.04002958176046e-08	1.36419359731116	no
F41	J42	1101	460977	11380	1.04428666216231e-16	1.31921217520962	no
F41	J43	587	460977	4914	3.27063134093357e-11	1.35005716084635	yes
F41	J46	301	460977	944	3.48323766968495e-12	1.58016117204395	yes
F41	J66	119	460977	529	3.8428240593963e-19	2.87832007784535	no
F41	J68	236	460977	877	1.64766745780235e-10	1.60984142073735	yes
F41	J93	411	460977	4120	2.49242653074915e-11	1.44151557993008	no
F41	K04	20402	460977	97039	0	1.39369148946784	yes
F41	K08	28767	460977	122700	0	1.34279907123655	yes
F41	K10	1271	460977	6118	6.84092316635206e-24	1.37253555698103	yes
F41	K13	3554	460977	15168	8.20556482369595e-57	1.3509364443568	yes
F41	K14	2053	460977	9633	1.57437681932905e-48	1.44331261546615	yes
F41	K20	2813	460977	17676	1.23873730295814e-50	1.37543711684977	yes
F41	K21	13646	460977	58034	1.26275449512921e-241	1.38489262422042	yes
F41	K29	22007	460977	147900	0	1.51438014761169	yes
F41	K30	21375	460977	107713	0	1.46629102529503	yes
F41	K31	203	460977	1227	0.000118736872660614	1.31717046868964	yes
F41	K44	7050	460977	48619	3.91922997851625e-95	1.32187172294746	yes
F41	K52	25501	460977	152729	0	1.51420835778541	yes
F41	K58	3733	460977	20155	1.50917592636087e-214	1.82392492527902	yes
F41	K59	17995	460977	130936	0	1.42755267320635	yes
F41	K70	567	460977	5020	9.72513474915596e-18	1.50406992033855	yes
F41	K86	624	460977	5936	9.44061790341205e-11	1.32727358385766	yes
F41	L27	459	460977	6056	1.12372775756141e-08	1.33406110418728	no
F41	L55	1091	460977	7445	1.99034627926067e-37	1.55912879108111	yes
F41	L68	833	460977	6441	3.77094654078801e-14	1.33567962079706	no
F41	M12	4848	460977	37110	5.52319484035967e-77	1.35237222108861	yes
F41	M40	1004	460977	9892	2.6981323601753e-14	1.3030694120182	no
F41	M43	12653	460977	50989	2.31914637456191e-252	1.41350156969601	yes
F41	M46	872	460977	4653	3.33450837078061e-13	1.31139882137553	yes
F41	M50	2363	460977	14813	3.87000602997132e-76	1.5469374610958	yes
F41	M51	12670	460977	94902	1.53514011064282e-185	1.34244617702341	yes
F41	M53	2802	460977	11076	8.40332901048295e-48	1.36285174326929	yes
F41	M62	23026	460977	127432	0	1.45177260268488	yes
F41	M94	806	460977	3608	8.22465210567212e-21	1.44994170676666	yes
F41	N10	4137	460977	22751	6.59382237309444e-69	1.36152436259891	yes
F41	N12	1308	460977	8452	2.41382092547056e-20	1.32903271359078	no
F41	N23	17868	460977	128362	0	1.39981481626883	yes
F41	N30	20229	460977	156257	2.92884891270767e-262	1.32220576331605	no
F41	N34	1604	460977	11362	2.10482505763304e-35	1.41977069613361	yes
F41	N44	102	460977	1593	0.000457161910538747	1.42742928994293	no
F41	N51	156	460977	1795	0.000845226571862135	1.30079585184798	no
F41	N62	1077	460977	9385	1.14144210898289e-23	1.40986642620583	yes
F41	N70	280	460977	1301	4.34685595156111e-08	1.43011463285703	yes
F41	N73	526	460977	1981	5.11680234066381e-34	1.87138194771037	yes
F41	N76	16008	460977	92961	2.34359721937599e-242	1.35128776308512	yes
F41	N77	181	460977	1787	0.00013775483252942	1.33510894878808	no
F41	N80	1597	460977	10239	4.03528797422616e-22	1.30927398086244	no
F41	N87	4751	460977	26745	2.02246932335685e-121	1.47540089804374	yes
F41	N92	19123	460977	108804	8.14254165482543e-269	1.33756606706466	yes
F41	N94	10025	460977	66795	1.78692336023109e-249	1.47307472406928	no
F41	O04	3439	460977	15128	3.60699406081815e-94	1.49440974366981	yes
F41	O21	2370	460977	13949	1.28828350649827e-64	1.48914132374993	no
F41	Q40	3728	460977	38656	1.3020754580161e-68	1.38379164663496	no
F41	R00	13644	460977	72399	0	1.53519123361861	yes
F41	R06	18402	460977	121199	8.14609393691909e-255	1.33419053493466	yes
F41	R10	68422	460977	462110	0	1.37357170489446	yes
F41	R11	21753	460977	138977	0	1.59616891730047	yes
F41	R12	8565	460977	45129	2.61164527459489e-164	1.40063840021961	yes
F41	R14	7531	460977	29849	1.58319003022281e-233	1.5428666954075	yes
F41	R20	13133	460977	58317	1.08384082045204e-240	1.39278239925459	yes
F41	R25	4377	460977	23335	2.59889804887191e-90	1.41400656107418	yes
F41	R30	16683	460977	92583	1.10655514795225e-195	1.30206475917135	yes
F41	R39	701	460977	3792	1.43937776767962e-11	1.32226000746767	yes
F41	R40	716	460977	2639	3.98995799940271e-32	1.66780675157097	yes
F41	R41	5865	460977	27643	6.46001665273511e-136	1.44809718716038	yes
F41	R42	41565	460977	214111	0	1.49190068770399	yes
F41	R44	299	460977	931	3.46018302873629e-17	1.77271992337608	yes
F41	R45	4874	460977	22270	1.40089165549121e-302	1.87409698951713	yes
F41	R46	183	460977	3205	6.71305946200634e-14	1.94233754987397	no
F41	R48	169	460977	3410	0.000301576350707137	1.32280700990565	no
F41	R49	10662	460977	67910	6.57331914520531e-158	1.34349848641745	yes
F41	R51	27967	460977	179516	0	1.42840183970319	yes
F41	R52	15301	460977	128735	0	1.5754425693465	no
F41	R53	26787	460977	135814	0	1.41137575387716	yes
F41	R55	8897	460977	60275	4.65180757037125e-170	1.40001863621627	yes
F41	R56	351	460977	3786	6.49735931224384e-20	1.7724051386958	yes
F41	R61	1343	460977	8186	1.92976969942734e-31	1.4331844515951	yes
F41	R64	100	460977	465	0.0012181413986582	1.37741750865739	yes
F41	R68	1946	460977	16032	6.57400185072527e-50	1.46714260953533	yes
F41	R71	374	460977	5029	7.26901866744007e-09	1.38522363442074	no
F41	R87	139	460977	740	0.000219591377331604	1.37757622493436	no
F41	R91	103	460977	737	0.000581299816265158	1.41107023299838	no
F41	R93	165	460977	985	6.356695715452e-07	1.53970769932186	no
F41	S00	2320	460977	20799	1.83604103122366e-53	1.43760463888138	yes
F41	S01	966	460977	13785	7.73832636768619e-14	1.30310057978031	no
F41	S03	523	460977	4973	1.72285678602269e-09	1.33111615376583	no
F41	S06	771	460977	7320	8.71018926162767e-22	1.47855473021448	no
F41	S09	2429	460977	16495	2.73345065392996e-65	1.48484010842289	yes
F41	S12	108	460977	857	1.45365393866332e-05	1.5930469026191	no
F41	S13	7187	460977	37348	0	1.71306513069339	yes
F41	S20	1109	460977	11950	2.7631185721238e-19	1.35015119748859	no
F41	S22	2687	460977	19560	5.07778995736008e-35	1.30600857650479	yes
F41	S23	4124	460977	18324	3.60261585946261e-73	1.37601433441285	yes
F41	S29	547	460977	4197	2.68118632917651e-09	1.31755490854605	yes
F41	S30	474	460977	4992	2.86061652147544e-17	1.55780641592261	no
F41	S40	571	460977	6978	2.32019393764806e-13	1.40567676393878	no
F41	S50	466	460977	6107	1.21657520036383e-12	1.44317379134731	no
F41	S51	159	460977	2037	5.49726910309375e-05	1.39650890586542	no
F41	S53	171	460977	2283	1.86347664128578e-06	1.49061644630151	no
F41	S60	1759	460977	21999	1.69724741438334e-36	1.40452749587428	no
F41	S62	5696	460977	52345	1.07014320393291e-93	1.36143451397705	yes
F41	S63	3634	460977	32896	1.71827341162057e-56	1.3451190598104	no
F41	S80	1010	460977	12065	1.28185781134441e-18	1.36163891410959	no
F41	S90	1651	460977	18691	1.79466273458719e-31	1.38151082137929	no
F41	T00	3793	460977	5990	9.067456836052e-123	1.55307819783078	yes
F41	T01	246	460977	8878	4.95600275557583e-09	1.51803878375978	no
F41	T03	135	460977	1481	5.50177407334265e-05	1.44370394677175	no
F41	T07	1054	460977	6633	2.92515341895492e-34	1.53756686298816	yes
F41	T11	115	460977	3516	0.00169518984155749	1.32825696365324	no
F41	T19	103	460977	247	0.000382761481136039	1.43438477867747	yes
F41	T40	909	460977	6611	1.17051072539954e-224	4.26594093683337	no
F41	T42	102	460977	371	3.36573434566454e-23	3.82638618409265	yes
F41	T48	102	460977	1715	1.10218163025106e-08	1.98602076118097	no
F41	T51	136	460977	1902	2.08814633793574e-11	2.00398464416933	no
F41	T65	2775	460977	33352	1.10579815517666e-177	1.88984825172461	no
F41	T67	349	460977	2040	5.27140255050548e-23	1.87051769129374	yes
F41	T74	1410	460977	2918	5.47188667777185e-248	3.15244454475713	yes
F41	T88	3550	460977	16894	1.3497431818037e-81	1.44156050279749	yes
F42	F10	103	5914	48648	2.17617068236218e-05	1.6003868910646	no
F42	F60	114	5914	11841	1.75756901948226e-39	7.10916160188883	no
F42	K59	271	5914	130936	4.95906497091132e-10	1.54484462573367	no
F42	R63	268	5914	104155	4.39280671249716e-05	1.30033294773484	yes
F43	A63	577	68957	21956	1.53784835019317e-14	1.43097313268415	no
F43	B97	448	68957	12804	8.76367016475998e-11	1.40288013377147	no
F43	F00	162	68957	4372	2.24535343111561e-06	1.5044223136932	yes
F43	F03	297	68957	17191	2.53808841996769e-09	1.46817883173698	yes
F43	F05	114	68957	2292	1.27140605149065e-06	1.68650190014198	yes
F43	F06	591	68957	11022	2.06897415731271e-14	1.42163851365451	yes
F43	F10	1129	68957	48648	5.83879301349413e-70	1.86540543526907	yes
F43	F12	283	68957	8985	6.87414520751128e-29	2.24849938333996	no
F43	F14	268	68957	7991	1.5315590775354e-28	2.29401948424955	yes
F43	F19	164	68957	5876	5.38125369110715e-09	1.69754118565634	yes
F43	F29	179	68957	5215	4.55495384329427e-11	1.78651784545961	yes
F43	F31	196	68957	6502	4.02221118474235e-14	1.90627447274465	yes
F43	F32	4940	68957	184052	1.28333755192555e-206	1.68355210973903	no
F43	F33	319	68957	7534	3.3134901896492e-38	2.44759754247647	yes
F43	F34	586	68957	17858	8.30740242738433e-22	1.57787084292672	no
F43	F40	375	68957	13670	4.50960117318711e-12	1.49526770972566	no
F43	F42	174	68957	5914	6.49302710707158e-12	1.85792206793299	yes
F43	F45	438	68957	12600	3.80286533919439e-12	1.44874234335091	yes
F43	F50	301	68957	11298	3.47761267937894e-17	1.77045623082676	no
F43	F51	4154	68957	142532	5.35692207911919e-67	1.36459082076302	no
F43	F52	1083	68957	45461	2.27558748877951e-33	1.52221219509848	yes
F43	F60	676	68957	11841	6.73508266500157e-129	3.35392701213911	yes
F43	F63	122	68957	3995	3.51551339949096e-08	1.80398503054993	no
F43	F90	273	68957	22946	6.37130142895848e-15	1.7379587379433	no
F43	F91	301	68957	15499	2.3896775025721e-16	1.7398810240629	no
F43	G44	1913	68957	62289	2.10724408020791e-26	1.31594432715679	no
F43	M50	407	68957	14813	7.66982154327841e-10	1.39829060411254	no
F43	M89	161	68957	6125	0.000417418194788069	1.32109520195575	no
F43	R15	286	68957	10992	1.99974333305719e-05	1.30004372092409	yes
F43	R19	404	68957	13537	1.47103576457665e-07	1.32410185266759	yes
F43	R41	1051	68957	27643	1.32784035710295e-28	1.47801658403569	yes
F43	R45	698	68957	22270	1.55096122248621e-16	1.41996130169131	no
F43	R61	261	68957	8186	4.92684029486084e-07	1.39906265649056	no
F43	S09	399	68957	16495	3.92707186411238e-08	1.34619598120623	no
F43	S13	1171	68957	37348	1.8215647210565e-36	1.52810259118593	no
F43	S62	972	68957	52345	5.84164851751579e-16	1.33510352185261	no
F43	T65	337	68957	33352	2.83775602068347e-06	1.30926768556582	no
F43	T74	280	68957	2918	4.9821861917982e-26	2.15000273262163	yes
F44	E66	147	1172	308555	0.000176277673416921	1.4023570522278	no
F44	K59	107	1172	130936	4.14859211159744e-10	2.15966557122975	no
F44	R10	236	1172	462110	6.7153714871116e-05	1.34370969294779	no
F44	R51	100	1172	179516	0.00150718307848761	1.38446725354731	no
F45	B37	794	12600	124520	2.83652343453961e-22	1.49415688356757	no
F45	B96	365	12600	33533	1.24374770336746e-14	1.59730664754933	no
F45	D18	108	12600	19821	0.000629024090173452	1.39550676166095	no
F45	D22	600	12600	137295	5.18988962652595e-11	1.3496517565061	no
F45	F06	138	12600	11022	2.36562954721005e-06	1.56947633465297	yes
F45	F32	718	12600	184052	1.61226038584268e-13	1.36629298119179	no
F45	F34	118	12600	17858	8.90399897641676e-10	1.98343718662409	no
F45	F40	121	12600	13670	1.62345507320341e-16	2.59158868057995	no
F45	F41	1807	12600	460977	5.09877184400704e-33	1.40437318958602	no
F45	F51	750	12600	142532	4.29342429318541e-11	1.31024274516811	no
F45	F52	191	12600	45461	6.84263706483877e-07	1.48744746776199	no
F45	F60	116	12600	11841	1.01552098844761e-18	2.89205636962358	no
F45	G43	366	12600	84262	3.64998160894185e-07	1.33317954185174	no
F45	G44	394	12600	62289	1.41256727607686e-15	1.59568901830782	no
F45	H04	291	12600	54014	6.46829231617088e-10	1.50608008202644	no
F45	H52	454	12600	128738	8.82993160651363e-10	1.37634899989481	no
F45	H53	418	12600	72322	5.27167875158256e-09	1.37052296623693	no
F45	H54	737	12600	118688	1.60904452309511e-18	1.45273110392547	no
F45	H81	594	12600	137772	2.74164783447427e-11	1.35822829378351	no
F45	H90	117	12600	30681	2.58624840208723e-05	1.53222770231046	no
F45	H93	354	12600	65886	4.57870285044368e-13	1.55681826886669	no
F45	I49	126	12600	31308	0.00111913310124846	1.33110794322577	no
F45	I84	720	12600	146005	3.06442186834296e-25	1.57557039367039	no
F45	I95	115	12600	15374	0.000261016065589113	1.42332720249313	no
F45	J30	987	12600	210208	4.23952901487488e-14	1.31609519356021	no
F45	J31	129	12600	10549	7.97937665557147e-14	2.26205926630121	no
F45	J32	107	12600	12553	7.5592865387863e-06	1.63474980808623	no
F45	K01	251	12600	51864	4.86956419149315e-10	1.56687938727269	no
F45	K05	518	12600	124242	3.31073211319453e-10	1.35968427775612	no
F45	K07	474	12600	89004	2.76721037867289e-23	1.71667877115084	no
F45	K12	395	12600	52091	1.46049669277027e-18	1.68258947373078	no
F45	K13	155	12600	15168	1.9885032536898e-08	1.68956090299023	yes
F45	K14	130	12600	9633	1.39234909478886e-16	2.49347815813327	no
F45	K21	479	12600	58034	5.3732810885499e-11	1.39909522891056	yes
F45	K29	678	12600	147900	1.54089393369172e-16	1.43869157375836	no
F45	K30	765	12600	107713	1.78055725298359e-28	1.60439247368412	no
F45	K44	278	12600	48619	6.487172768444e-13	1.65304708485437	no
F45	K52	771	12600	152729	2.43010790518158e-11	1.31043188141192	no
F45	K58	181	12600	20155	1.67647356038231e-26	2.7408221856028	no
F45	K59	727	12600	130936	9.45106029990193e-31	1.66093810750391	no
F45	K60	247	12600	40809	5.06242363076258e-12	1.66955546628732	no
F45	K62	383	12600	64567	5.89701714577297e-12	1.49151732949202	no
F45	L21	406	12600	80456	4.68083547679365e-07	1.31014405195201	no
F45	L29	694	12600	123810	3.50602016624959e-16	1.4256894393897	no
F45	L60	303	12600	54291	2.1374761054926e-06	1.33827720185394	no
F45	L73	196	12600	28504	5.44366894822864e-06	1.41819538931552	no
F45	L85	153	12600	27148	0.000158638479927747	1.36958097940201	no
F45	M15	114	12600	33967	0.00120214249845231	1.34881074064488	no
F45	M21	212	12600	54893	3.52003394067418e-06	1.40917017156409	no
F45	M22	109	12600	19193	0.000452751960957759	1.41043796898634	no
