disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
I48	I50	1455	57229	36940	7.74274547020529e-215	2.82089424850609	yes
I48	I51	184	57229	17558	6.02676672788977e-07	1.506563416669	no
I48	I64	419	57229	27986	3.72934264102034e-15	1.55531096405833	no
I48	I95	205	57229	15374	5.41647516180858e-08	1.53622428918571	yes
I48	J15	129	57229	21800	5.27769760275829e-06	1.57412499845091	no
I48	J18	601	57229	73926	6.72379140258324e-13	1.38471771599277	yes
I48	K92	237	57229	19912	2.52591004596943e-10	1.6093421204784	yes
I48	L97	202	57229	2064	7.75088192549286e-11	1.71911296982633	yes
I48	M10	541	57229	37270	1.78035944928272e-30	1.79458737468955	yes
I48	N17	114	57229	5448	6.37635277684731e-05	1.50259959138482	yes
I48	N18	1915	57229	86575	2.02321162573916e-31	1.35425247252798	yes
I48	R04	456	57229	51637	6.24526192476913e-25	1.7716121949998	yes
I48	R06	1185	57229	121199	8.9390905954822e-26	1.41399522781795	yes
I48	R31	578	57229	58469	7.43824183132108e-17	1.48338832664476	yes
I48	R60	900	57229	36784	1.24959215386557e-15	1.34590375330819	yes
I48	R74	386	57229	97527	1.76583286850273e-09	1.40008675810186	no
I48	R80	291	57229	18257	9.76550116870338e-10	1.49674656802302	yes
I48	S09	202	57229	16495	1.14524045289671e-05	1.38490662130821	yes
I49	E87	154	31308	16091	0.000654024196156694	1.30903846189412	yes
I49	I34	123	31308	21330	2.18058908293098e-05	1.5275927916867	no
I49	I48	602	31308	57229	3.67119666986207e-58	2.22749990911597	yes
I49	I50	356	31308	36940	1.85624716894499e-07	1.34552711271564	yes
I49	R00	291	31308	72399	2.73578867355939e-07	1.38458084785346	no
I50	D50	609	36940	138143	5.66767324092216e-17	1.4708929884074	no
I50	D63	197	36940	7487	1.1115387589131e-22	2.3883129398187	no
I50	D64	698	36940	74412	9.57917955251681e-22	1.51778334013817	no
I50	E11	627	36940	161949	1.3360621758682e-21	1.55393779965973	no
I50	E66	1231	36940	308555	8.03201413627653e-27	1.41833391144941	no
I50	E79	581	36940	60075	3.98181824468466e-57	2.24280586972036	no
I50	E87	349	36940	16091	4.79095975153569e-22	1.85580236038025	yes
I50	G47	292	36940	38888	7.93733830010915e-21	1.93576710064603	no
I50	G63	105	36940	7334	3.00624849089029e-11	2.26245289656726	no
I50	H36	195	36940	20067	6.53041556787604e-22	2.35730492455979	no
I50	I11	194	36940	24912	4.60353255453703e-06	1.42441623001186	no
I50	I20	134	36940	19459	8.93508623215753e-08	1.73143532666821	no
I50	I21	113	36940	21459	8.07651056349965e-06	1.61897675571609	no
I50	I25	279	36940	35234	1.24239744390497e-26	2.18912490355681	no
I50	I27	171	36940	3935	6.25954583503402e-55	6.17574440946716	yes
I50	I34	234	36940	21330	1.24119080477408e-24	2.28767274002818	no
I50	I35	249	36940	24105	1.82785480918485e-14	1.78497196375025	no
I50	I42	162	36940	10403	3.19060911933804e-57	7.722650867062	no
I50	I48	826	36940	57229	3.73597330268606e-63	2.02073735621559	no
I50	I51	104	36940	17558	0.000980701049955366	1.37800443080618	no
I50	I64	290	36940	27986	1.46294615333036e-07	1.397982135056	no
I50	I73	305	36940	33187	1.319844586622e-14	1.6798787824364	no
I50	I95	168	36940	15374	5.66239020100148e-11	1.84005927264662	yes
I50	J18	492	36940	73926	5.9343438072834e-27	1.77724097192931	yes
I50	J22	1819	36940	144602	2.48896002279009e-45	1.46990918231291	yes
I50	J44	513	36940	60201	1.72880045505467e-36	1.95231275139681	no
I50	J45	172	36940	111471	9.97949833220173e-06	1.43604327955545	no
I50	J98	182	36940	11866	4.43764750727819e-07	1.52134119893637	yes
I50	K43	117	36940	8574	2.33336229772125e-05	1.54589236781094	yes
I50	K80	353	36940	76361	6.37236158536309e-09	1.40392479983648	no
I50	K92	156	36940	19912	2.94236543822301e-07	1.60357769636016	no
I50	L03	519	36940	64027	4.26398401995184e-17	1.52740228855279	yes
I50	L89	300	36940	5327	2.29381631593457e-06	1.33413821309305	yes
I50	L97	196	36940	2064	2.85042495922918e-19	2.2049334029259	yes
I50	M10	428	36940	37270	6.19394129407407e-45	2.30576571483858	yes
I50	N03	112	36940	3157	0.000710157555233097	1.37627238885244	yes
I50	N17	105	36940	5448	3.77129421937497e-11	2.25208149196615	no
I50	N18	1654	36940	86575	1.67375837230126e-98	1.86084036413934	no
I50	R04	293	36940	51637	5.08013235122681e-16	1.7554017453864	no
I50	R06	786	36940	121199	2.16313450535631e-25	1.53613758718304	no
I50	R80	211	36940	18257	4.61730625442309e-11	1.70890352769193	no
I51	D50	228	17558	138143	1.92494346420101e-07	1.46504132756139	yes
I51	E79	198	17558	60075	2.63299584529262e-11	1.76151065840542	yes
I51	E87	109	17558	16091	0.00091312384344191	1.37030928957542	yes
I51	G47	118	17558	38888	0.0016884357295204	1.31947569974392	yes
I51	I11	108	17558	24912	7.11620096191248e-07	1.77290148871024	no
I51	I44	148	17558	33514	0.000721671418456595	1.31328010822122	yes
I51	I45	129	17558	43873	0.00122589602001884	1.31710176109444	yes
I51	I48	248	17558	57229	6.97867348450983e-06	1.35113777573556	yes
I51	I50	260	17558	36940	1.419902298042e-11	1.63230840764058	yes
I51	M10	120	17558	37270	0.000374979028786169	1.39187361568671	yes
I63	D50	125	8421	138143	0.000616014980569291	1.35810242011452	yes
I64	D50	406	27986	138143	2.99824878388738e-10	1.41460083706674	yes
I64	E11	422	27986	161949	1.06159106847767e-07	1.32075345140747	no
I64	F01	133	27986	5258	1.24470373988579e-25	3.34065736459693	yes
I64	F03	182	27986	17191	0.000113142881328833	1.338405548675	yes
I64	F06	273	27986	11022	6.24153968618822e-07	1.3832862369375	yes
I64	F32	439	27986	184052	1.21318812945407e-07	1.31156915720848	no
I64	G40	100	27986	17410	1.21774341165757e-22	3.85110370963499	yes
I64	H36	135	27986	20067	7.37617627703431e-11	1.9910324181614	no
I64	I73	213	27986	33187	3.113670626579e-07	1.4738789609238	no
I64	L89	208	27986	5327	6.80407347050822e-13	1.81862606969048	yes
I64	N18	823	27986	86575	3.04503999620908e-15	1.36148958054908	yes
I64	R13	185	27986	16303	1.0285848447508e-13	1.94438910845775	yes
I64	R15	159	27986	10992	1.92955729443486e-07	1.61028161425022	yes
I64	R45	195	27986	22270	1.12790250368766e-07	1.53661562198258	yes
I64	S72	193	27986	19233	0.00023295835223521	1.30374976168993	yes
I67	D50	111	7443	138143	0.00152524648524909	1.33941317396699	yes
I71	I48	114	5595	57229	0.000564466110613027	1.38801613035517	no
I73	C67	102	33187	10228	3.00375068727223e-05	1.59752892660539	no
I73	D50	476	33187	138143	4.74402509361743e-24	1.73004749212156	yes
I73	D64	476	33187	74412	3.88043066359853e-17	1.56150792136902	yes
I73	E53	217	33187	16160	3.48548537963252e-05	1.33671469491236	yes
I73	E87	208	33187	16091	1.27630353216599e-07	1.50716571097045	yes
I73	F17	485	33187	295027	1.2893187805072e-08	1.32281208513826	no
I73	G63	125	33187	7334	1.0812246910494e-28	3.91425178594281	no
I73	H28	102	33187	9621	2.62221128881097e-10	2.19322636868146	no
I73	H36	220	33187	20067	5.79696280641516e-38	3.08492825089493	no
I73	I20	115	33187	19459	6.34576850931235e-05	1.49979162654435	no
I73	I21	137	33187	21459	1.37446017770148e-12	2.11583352380994	no
I73	I25	236	33187	35234	9.75665216995326e-14	1.78352803038501	no
I73	I50	451	33187	36940	6.03888512798342e-18	1.60468533341085	yes
I73	I64	227	33187	27986	2.32517570844077e-10	1.63274382660207	no
I73	I65	133	33187	5849	2.23246411003155e-30	3.89745575333768	yes
I73	I95	104	33187	15374	0.00382218087502011	1.30009777022771	yes
I73	J44	448	33187	60201	1.46001342049444e-15	1.54287504561597	no
I73	L03	340	33187	64027	7.6257313979765e-07	1.33017129295108	yes
I73	L89	172	33187	5327	2.07404663077569e-11	1.8535216518789	yes
I73	L97	138	33187	2064	3.53739004560867e-23	3.00337852921975	yes
I73	N18	873	33187	86575	4.8987645659791e-30	1.56564682698746	yes
I73	R15	119	33187	10992	0.00015649329252709	1.43891910752851	yes
I73	R80	220	33187	18257	1.04401392485143e-13	1.82508983809144	yes
I80	I73	111	22937	33187	0.000829853498591251	1.37053831535657	no
I80	I83	392	22937	111166	1.1266872409027e-44	2.40630264583152	no
I80	I87	250	22937	71233	1.33037965479597e-08	1.49776605992092	no
I80	L03	321	22937	64027	6.96898641049446e-27	2.07344292538259	yes
I80	M10	116	22937	37270	0.000132578706769072	1.45705306088303	no
I82	I80	159	11272	22937	2.12191031950944e-43	4.79478579697383	yes
I82	I83	138	11272	111166	5.69072510007889e-07	1.64275625767133	no
I82	I87	138	11272	71233	3.20062561373091e-08	1.75809345772846	yes
I82	R60	140	11272	36784	0.00105380183903879	1.30884201231401	yes
I83	I80	627	111166	22937	1.40017789125933e-84	2.64252237155601	yes
I83	I82	101	111166	11272	2.23095295332409e-07	1.87532200856871	no
I83	L03	983	111166	64027	4.7315035531331e-21	1.40201747731794	yes
I83	L84	156	111166	9722	0.000281679233156055	1.33824972579096	yes
I83	L97	252	111166	2064	1.30833637610073e-42	3.03895699764783	yes
I83	M21	198	111166	54893	6.68264937232091e-06	1.40612902442327	yes
I84	A60	108	146005	8144	3.31734013935652e-05	1.56266926558698	no
I84	B30	134	146005	13198	0.00114205866210301	1.31176920296738	no
I84	B49	1002	146005	68525	2.6557311997275e-14	1.30386194020982	yes
I84	D12	409	146005	31484	3.87924559585115e-11	1.4386458850937	no
I84	F45	170	146005	12600	7.10445626592244e-05	1.36900831193933	no
I84	J31	228	146005	10549	4.82716354389611e-05	1.31710406876729	yes
I84	J34	486	146005	35176	7.08731825621072e-10	1.35652729715432	yes
I84	K13	337	146005	15168	9.66490852505133e-08	1.36728507982038	yes
I84	K14	188	146005	9633	3.59059425581991e-06	1.44099350913792	yes
I84	K57	609	146005	49151	6.85241266560031e-10	1.3118473373471	yes
I84	K58	251	146005	20155	1.2901775974137e-10	1.59717638371535	no
I84	K59	1351	146005	130936	2.23740102036878e-24	1.36524425888756	no
I84	K60	819	146005	40809	3.18627058753684e-155	3.34058900954216	yes
I84	K61	174	146005	9429	4.99172923393006e-15	2.06896111277275	yes
I84	K62	1108	146005	64567	9.79422678705546e-80	1.9687966326537	yes
I84	K63	418	146005	10700	9.08202574802177e-15	1.54339660825427	yes
I84	K82	105	146005	5686	0.000165821587308014	1.48029778709971	yes
I84	L29	1415	146005	123810	1.30447228982599e-22	1.33794798585598	no
I84	L65	381	146005	31159	2.86730228464055e-07	1.32302423136347	yes
I84	L84	181	146005	9722	4.47567417449532e-06	1.44609562056522	yes
I84	N28	301	146005	23765	6.9119210923515e-06	1.31015734541116	no
I84	N50	231	146005	5877	3.45480447872974e-07	1.44249279271515	yes
I84	N64	1027	146005	82033	2.65343900052329e-17	1.34127617833316	yes
I84	N76	878	146005	92961	1.37304479131768e-17	1.37958128754136	no
I84	Q40	254	146005	38656	1.20951563598751e-05	1.33050573709768	no
I84	R14	626	146005	29849	1.48777646320783e-17	1.47086551792912	yes
I84	R15	196	146005	10992	5.09374085714036e-05	1.34664256805801	yes
I84	R19	204	146005	13537	7.43138893214763e-05	1.32686188029388	yes
I87	G47	371	71233	38888	9.61869696378652e-07	1.30873290808274	yes
I87	I50	612	71233	36940	4.87061843944164e-11	1.33822333661433	yes
I87	I80	420	71233	22937	1.34547820947308e-32	2.01144060387597	yes
I87	I83	897	71233	111166	7.69554812898709e-44	1.72496957917528	no
I87	L03	759	71233	64027	9.88430418836271e-24	1.51928709198924	yes
I87	L97	216	71233	2064	2.05807077979335e-23	2.31625154602765	yes
I87	R60	803	71233	36784	9.53685510851527e-22	1.46934864203318	yes
I95	K59	177	15374	130936	0.000369376163432402	1.30513193203869	no
I95	R42	397	15374	214111	2.05264835741865e-07	1.32439401765241	no
I95	R55	128	15374	60275	1.76669854972307e-07	1.73274606564185	no
J01	A08	832	119731	90769	1.30643193155835e-15	1.36074766092915	no
J01	E73	104	119731	6731	1.2555520782762e-06	1.76530042783118	no
J01	F45	161	119731	12600	0.000199266276103619	1.344379563735	no
J01	G43	767	119731	84262	4.34766645741918e-13	1.33411099565686	no
J01	G57	110	119731	8551	0.00113581867459167	1.35477632585252	no
J01	H68	144	119731	6625	0.000446687316688167	1.33721795146583	yes
J01	J04	646	119731	77421	2.02241063971148e-10	1.31332438192445	no
J01	J06	932	119731	85709	3.68690863188327e-24	1.45817642784241	no
J01	J22	2347	119731	144602	6.33023957051948e-41	1.36867542558359	yes
J01	J30	1984	119731	210208	1.16580776333305e-46	1.44492769107304	no
J01	J31	134	119731	10549	0.00137063623033038	1.30377587899354	no
J01	J32	537	119731	12553	2.02653674759231e-166	5.78089090797824	yes
J01	J33	151	119731	11504	2.95132660542048e-22	2.74646484646883	no
J01	J34	532	119731	35176	3.78955351520608e-36	1.91477155033803	yes
J01	J35	218	119731	36555	1.66809917247709e-06	1.41844261832533	no
J01	J40	1283	119731	118305	3.05222530649963e-21	1.34390817285133	yes
J01	K07	591	119731	89004	1.07757940493302e-10	1.33664398375126	no
J01	K13	241	119731	15168	1.61333702356142e-05	1.33429563146635	yes
J01	K57	287	119731	49151	1.58363956113958e-06	1.35006128611639	no
J01	K58	183	119731	20155	8.75617465149899e-05	1.34470660131115	no
J01	K90	123	119731	8708	0.000317109554482852	1.39194622474077	yes
J01	M23	338	119731	64062	4.25629034329024e-07	1.34044369607808	no
J01	M50	120	119731	14813	0.00127910390123441	1.32879131594331	no
J04	A08	512	77421	90769	1.276118841874e-08	1.3114628853957	no
J04	B00	377	77421	49064	2.34972595910435e-10	1.43695003231513	yes
J04	G47	218	77421	38888	7.77282669580206e-05	1.31292766444519	yes
J04	H16	115	77421	29566	0.00191935345545457	1.31725406983161	no
J04	J01	838	77421	119731	5.36087459027529e-18	1.39828739603893	yes
J04	J05	106	77421	4294	4.151957206028e-24	3.86832063719902	no
J04	J06	545	77421	85709	4.54924913250025e-13	1.41283430721445	yes
J04	J20	1457	77421	304718	8.58245716419167e-25	1.35471200480142	no
J04	J22	1630	77421	144602	3.32405885133633e-33	1.40253971039669	yes
J04	J31	101	77421	10549	1.27547180977187e-05	1.65329209667051	yes
J04	J40	1117	77421	118305	4.14432796850234e-57	1.75306132495788	yes
J04	K12	478	77421	52091	9.4998082883569e-09	1.32805162547777	yes
J04	N48	203	77421	24184	4.8135990946043e-05	1.34092045932666	yes
J04	R05	2119	77421	310037	1.85959328715463e-30	1.32584785728559	no
J04	R49	498	77421	67910	7.20199645632842e-25	1.72154507832672	no
J04	R55	339	77421	60275	2.1011622617397e-06	1.31151015168397	yes
J06	A08	586	85709	90769	1.97378769990579e-10	1.33244388117644	no
J06	B34	1538	85709	249674	1.46219922158505e-26	1.35915651428108	no
J06	J01	853	85709	119731	6.34189045859627e-14	1.32833442706377	no
J06	J22	1657	85709	144602	3.44422440073596e-29	1.36560011897588	yes
J06	K52	1078	85709	152729	1.76901477432692e-18	1.34780377567255	no
J06	L98	119	85709	18244	2.11026683530648e-09	1.9626811388533	no
J06	R11	952	85709	138977	3.86706026929822e-16	1.34113203133335	no
J15	I50	112	21800	36940	0.000818416895328009	1.36902288020224	no
J15	J18	263	21800	73926	2.94441611907344e-32	2.48847022175971	yes
J15	J20	466	21800	304718	1.18531254491234e-08	1.33293000119057	no
J15	J22	626	21800	144602	5.52478559436214e-24	1.60407741408593	yes
J15	J44	161	21800	60201	1.91702745685229e-12	1.97060174414668	no
J15	J45	149	21800	111471	2.86499583486868e-07	1.62839442943595	no
J16	J20	151	7151	304718	0.000697221286727117	1.31297621069647	yes
J16	J22	170	7151	144602	5.13190085977862e-05	1.38570909817792	yes
J18	I48	403	73926	57229	2.31189365838866e-08	1.35084897236329	no
J18	I50	383	73926	36940	6.53832535654018e-11	1.45157364843175	no
J18	J15	153	73926	21800	7.18683540580452e-22	2.69418835091863	no
J18	J20	1561	73926	304718	1.7689347048605e-31	1.39906467580444	no
J18	J22	2273	73926	144602	2.14773920359764e-90	1.64182245956956	yes
J18	J40	1046	73926	118305	1.95563749737955e-28	1.47854598475435	no
J18	J44	482	73926	60201	1.07242908655324e-31	1.89072484636888	no
J18	J45	471	73926	111471	3.02169728270855e-13	1.45941189417301	no
J18	J47	188	73926	13547	6.69606463139595e-39	3.56156041931443	no
J18	J98	313	73926	11866	3.27432856473536e-23	1.96608698176696	yes
J18	R50	1152	73926	165349	2.13294070713041e-23	1.39316872417379	yes
J18	R94	103	73926	5123	0.00092286444069682	1.38394070355141	yes
J20	A08	1679	304718	90769	3.08349781966003e-30	1.36841028471613	yes
J20	A38	186	304718	10498	4.4181013560522e-12	1.84124487923222	no
J20	B99	890	304718	22334	2.86224417828253e-13	1.30847818455568	yes
J20	D72	471	304718	19827	2.44658889040936e-08	1.31790557909916	yes
J20	F10	599	304718	48648	4.69520326883414e-11	1.34178223059113	no
J20	F12	133	304718	8985	0.00116413228544484	1.3122839597129	no
J20	F14	108	304718	7991	1.69376103752223e-05	1.60071220290321	no
J20	F17	3065	304718	295027	1.74506190430173e-50	1.35675116104583	no
J20	G47	1131	304718	38888	9.08923383485462e-19	1.33990204041111	yes
J20	I27	186	304718	3935	6.23941672665986e-09	1.64190989907399	yes
J20	I50	1253	304718	36940	1.26260372026777e-28	1.42552579593376	yes
J20	I70	217	304718	6822	6.68068362344689e-05	1.31763680377673	yes
J20	J01	2643	304718	119731	1.23994950957907e-53	1.40551013472728	yes
J20	J04	2002	304718	77421	1.09080889436645e-84	1.66000762146149	yes
J20	J05	125	304718	4294	2.46167308328902e-08	1.82630808002149	yes
J20	J06	2112	304718	85709	2.18235642901219e-74	1.58186308185318	yes
J20	J10	111	304718	4096	4.97630898680414e-09	1.9815040749369	yes
J20	J15	391	304718	21800	9.05337706655715e-29	1.96493098676299	no
J20	J18	2160	304718	73926	1.39717050065331e-134	1.87289799390633	yes
J20	J21	391	304718	10476	7.08137576532764e-91	3.99330383940057	yes
J20	J22	9077	304718	144602	0	1.98914062508148	yes
J20	J30	4331	304718	210208	6.63229156420312e-92	1.4227317789611	yes
J20	J31	371	304718	10549	1.30494032686138e-07	1.34077750334997	yes
J20	J33	217	304718	11504	1.44985882832851e-07	1.48620885685262	no
J20	J40	5651	304718	118305	0	2.56469124242456	yes
J20	J42	376	304718	11380	1.43107703687413e-73	3.41148915340262	yes
J20	J43	143	304718	4914	4.76914202318408e-11	1.95821428292005	yes
J20	J44	2036	304718	60201	9.92111671133531e-272	2.63696945412388	yes
J20	J45	3229	304718	111471	0	4.13404302890179	yes
J20	J46	114	304718	944	6.42528528477918e-33	5.16313391371891	yes
J20	J47	416	304718	13547	1.77385546560981e-27	1.88762227872157	yes
J20	J84	102	304718	2926	4.67918489859009e-06	1.70515103946218	yes
J20	J96	139	304718	3717	1.35192568573249e-10	1.94469659534655	yes
J20	J98	1307	304718	11866	9.31481255156626e-194	2.80658879175203	yes
J20	K12	1458	304718	52091	6.53390073915943e-24	1.34355792726495	yes
J20	K14	315	304718	9633	3.36660133970126e-06	1.31578179919064	yes
J20	K42	318	304718	27983	2.2330608445832e-06	1.32185293299132	no
J20	L01	806	304718	27974	2.68396496746981e-15	1.36171977077639	yes
J20	L27	125	304718	6056	2.54083559772727e-10	2.00581051709189	no
J20	L74	147	304718	4611	0.000665952993088275	1.31648425037235	yes
J20	M50	259	304718	14813	1.9076923394384e-06	1.36919800059463	no
J20	R05	7741	304718	310037	8.70509946131556e-123	1.35750475624403	yes
J20	R06	3732	304718	121199	1.84119779354475e-159	1.67023505510871	yes
J20	R60	1587	304718	36784	1.059923467852e-24	1.33375162621517	yes
J20	R94	492	304718	5123	4.22543279672079e-46	2.18108338803637	yes
J20	S20	172	304718	11950	3.64212135971412e-06	1.47033305592399	no
J20	T78	2309	304718	94480	3.93950598596355e-36	1.34159249796234	yes
J21	J20	302	10476	304718	5.20915450580385e-16	1.74725925928573	no
J21	J22	365	10476	144602	2.79842323154581e-20	1.78644960639458	yes
J21	J40	222	10476	118305	5.24780300283724e-20	2.13272199645254	yes
J21	J45	137	10476	111471	1.11805987634179e-20	2.7963330001944	yes
J22	A08	771	144602	90769	1.52110070307825e-17	1.4110011820859	no
J22	B34	2555	144602	249674	5.1378280980098e-59	1.4429074691536	no
J22	B37	1488	144602	124520	9.49697399642348e-37	1.45372752475205	no
J22	B99	528	144602	22334	8.4535725837691e-11	1.36307166039158	no
J22	D63	152	144602	7487	0.000121642728750005	1.37718276393171	no
J22	E16	140	144602	5605	5.10243121158574e-08	1.72631867752529	no
J22	E87	422	144602	16091	4.63414798995357e-08	1.33064432423545	no
J22	H62	126	144602	5437	0.00101680851310265	1.32948811702662	no
J22	H66	1103	144602	123013	2.72907867549421e-16	1.31407744010007	no
J22	I27	128	144602	3935	1.56259175911098e-13	2.25948832622	no
J22	I50	865	144602	36940	1.84626870488615e-41	1.71144368516709	no
J22	I51	184	144602	17558	8.07216330393273e-05	1.3461092005704	no
J22	I95	286	144602	15374	6.03263542891684e-06	1.32259185645469	no
J22	J01	1361	144602	119731	3.2677233639516e-42	1.52871043288069	no
J22	J04	839	144602	77421	2.45670312945216e-20	1.43318405736504	no
J22	J06	1294	144602	85709	2.13713542681796e-68	1.77079354171636	no
J22	J15	193	144602	21800	5.82075743943125e-18	2.14541470774117	no
J22	J18	1353	144602	73926	3.31175679947217e-150	2.38513099346897	no
J22	J20	3458	144602	304718	1.10461270830431e-172	1.75225229026465	no
J22	J21	127	144602	10476	1.48491226629891e-10	2.01323824805365	no
J22	J32	187	144602	12553	2.19848182999715e-05	1.38435477519079	no
J22	J33	129	144602	11504	5.54377370072667e-08	1.77283066196264	no
J22	J40	2455	144602	118305	3.17411458991104e-199	2.07516518277019	no
J22	J42	163	144602	11380	1.41027003823703e-22	2.64365154149555	no
J22	J44	1053	144602	60201	8.0251306168657e-113	2.33935565189597	no
J22	J45	846	144602	111471	1.13175398146197e-61	1.97461257945264	no
J22	J47	300	144602	13547	2.81125244653304e-53	3.15583000861283	no
J22	J96	110	144602	3717	9.33128728784452e-20	3.14334828943875	no
J22	J98	735	144602	11866	3.95478964707808e-91	2.51952705738986	yes
J22	K14	193	144602	9633	1.24267339505796e-06	1.46564356685263	no
J22	K52	1778	144602	152729	4.63111598448931e-25	1.31624293690676	no
J22	L28	117	144602	3255	0.0022395997687287	1.30597798850141	yes
J22	L89	335	144602	5327	2.52256112127448e-11	1.51088382713893	yes
J22	N61	128	144602	12306	0.000299287308027259	1.38366750895666	no
J22	R04	644	144602	51637	4.09898099995323e-12	1.35057133160193	no
J22	R05	3877	144602	310037	5.28446816368445e-66	1.3697092816432	no
J22	R06	1903	144602	121199	1.64989716118858e-58	1.53114512702376	no
J22	R13	422	144602	16303	1.3577701922302e-14	1.53461600346542	no
J22	R50	1827	144602	165349	2.23166559482765e-58	1.54465693782248	no
J22	R60	1032	144602	36784	3.79411985154317e-18	1.35163269255983	no
J22	R68	189	144602	16032	0.000242236394905394	1.30541109144788	no
J22	R94	232	144602	5123	1.48721554599043e-08	1.52033853254141	yes
J22	S23	357	144602	18324	7.97438807949992e-13	1.54190986221085	no
J22	T88	367	144602	16894	5.41525499168982e-12	1.50249157426355	no
J30	B82	137	210208	7816	0.000500748305018104	1.34328371629888	no
J30	E80	107	210208	7443	0.00234786406268206	1.32107948430657	no
J30	H10	4203	210208	279856	6.91320007407894e-66	1.35049709649441	no
J30	J01	2173	210208	119731	4.86860412214186e-48	1.42680414296217	yes
J30	J31	274	210208	10549	3.18590696545436e-14	1.71777767688931	yes
J30	J32	372	210208	12553	5.62079544429424e-30	2.0371102731702	yes
J30	J33	313	210208	11504	1.94917094937479e-69	3.81040063703075	yes
J30	J34	872	210208	35176	5.03965713256049e-63	1.9675839384591	yes
J30	J45	1690	210208	111471	2.31709969472791e-254	2.8391624661461	no
J30	J98	573	210208	11866	1.10549756032982e-24	1.64724114689759	yes
J30	L20	920	210208	91573	9.07422852800397e-28	1.50947210796457	no
J30	L23	532	210208	34970	3.96366211369543e-13	1.41978366805609	no
J30	L63	212	210208	14334	0.000117687521695831	1.3061619423807	no
J30	L65	582	210208	31159	1.1542858812635e-10	1.33866276216985	yes
J30	R35	135	210208	5221	5.58730457467158e-05	1.44564100256565	yes
J30	R94	234	210208	5123	1.29682207124951e-06	1.40475546784468	yes
J30	T78	1817	210208	94480	1.44752329205183e-48	1.48134264408787	no
J31	H54	141	10549	118688	0.000586161597262041	1.33259860183924	no
J31	I84	120	10549	146005	0.00219925098489653	1.30387514791744	no
J31	J01	122	10549	119731	1.70958012668757e-06	1.65958043863954	no
J31	J30	179	10549	210208	4.76125254521114e-08	1.60496983016638	no
J31	K21	118	10549	58034	0.000795335277614642	1.35864674550227	no
J31	K59	120	10549	130936	0.00182821191033465	1.31298050422056	no
J32	J01	208	12553	119731	8.01465727161971e-19	2.13101385904523	no
J32	J30	219	12553	210208	4.09124216665238e-05	1.332366983468	no
J32	R00	114	12553	72399	0.000311297380419874	1.41765995824497	no
J32	T78	108	12553	94480	0.00114391667731294	1.36055410240504	no
J33	J01	145	11504	119731	5.60559438037579e-12	2.02435814571831	no
J33	J30	188	11504	210208	4.38065948439699e-05	1.3640413337311	no
J33	J45	120	11504	111471	2.86484481596845e-24	3.4826415372848	no
J34	E55	133	35176	9139	2.82935192521826e-06	1.58861189147785	yes
J34	G47	159	35176	38888	0.000264889475258152	1.33705351713317	no
J34	J01	362	35176	119731	7.72572286179677e-07	1.3177845703032	no
J34	J06	259	35176	85709	3.31198797327644e-05	1.30395066235435	no
J34	J30	658	35176	210208	1.65726261396085e-33	1.74428996109966	no
J34	J45	160	35176	111471	0.000186929039618886	1.34880337121076	no
J34	K21	274	35176	58034	1.86407780807013e-05	1.30709582880427	yes
J34	R06	328	35176	121199	4.17375906015247e-06	1.30564490900759	no
J34	R14	152	35176	29849	1.47373434419286e-05	1.46272143368817	yes
J34	R49	168	35176	67910	0.000311234966816278	1.31984075149421	no
J35	J34	113	36555	35176	0.00051763783605548	1.39104221918276	no
J35	S83	119	36555	80131	0.00202011183677969	1.30829389024631	yes
J40	J04	860	118305	77421	3.00879461112174e-26	1.51268843329036	no
J40	J06	908	118305	85709	5.55472622909759e-16	1.3479496389733	no
J40	J15	121	118305	21800	0.00162624724524858	1.31531193849537	no
J40	J18	965	118305	73926	2.6090232667227e-48	1.73708160873624	no
J40	J20	2976	118305	304718	2.44093309807875e-148	1.75119933277669	no
J40	J21	133	118305	10476	3.92746611342339e-17	2.52045026881617	no
J40	J22	4104	118305	144602	5.87786092326289e-230	1.8225890587534	yes
J40	J30	1912	118305	210208	3.7969553206374e-36	1.38475095145292	no
J40	J32	179	118305	12553	1.42313656380824e-05	1.41081853205278	no
J40	J42	124	118305	11380	2.37912115918278e-15	2.45887404924683	no
J40	J44	857	118305	60201	1.48108551947967e-106	2.52709959270654	yes
J40	J45	1304	118305	111471	6.32570739906231e-246	3.33759491091003	no
J40	J47	165	118305	13547	8.55028360446314e-09	1.6957681885471	no
J40	J98	670	118305	11866	1.51714401521448e-81	2.49320811670815	yes
J40	K92	171	118305	19912	0.000158354875853478	1.3394528343269	no
J40	R05	3331	118305	310037	5.04003573929483e-49	1.33656540309755	no
J40	R06	1484	118305	121199	5.95463354039929e-36	1.44835488574478	no
J40	R94	223	118305	5123	2.07999439921957e-13	1.79936527248962	yes
J40	S23	274	118305	18324	7.94027130282203e-06	1.32509695450483	yes
J42	B37	122	11380	124520	0.000225451243086344	1.41396723187084	yes
J42	F17	192	11380	295027	3.67448254169567e-07	1.51013145698092	no
J42	J18	122	11380	73926	2.09030167375547e-05	1.53568611058907	yes
J42	J22	500	11380	144602	1.02431762379172e-22	1.68626306680134	yes
J42	J44	397	11380	60201	1.821599965272e-104	4.62903062782148	yes
