disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
A59	N76	271	3160	92961	2.97763718170185e-56	3.67308089339227	no
A59	N91	128	3160	73645	6.58550868103195e-10	1.9254080724885	no
A59	N92	145	3160	108804	0.000395185863431532	1.35342189886317	no
A59	R51	124	3160	179516	0.000116385641899462	1.43683718224818	no
A60	A63	139	8144	21956	2.00293941296518e-33	4.07144664293905	no
A60	B00	146	8144	49064	7.05675692740408e-20	2.60098144189037	no
A60	B35	204	8144	158724	0.000103582372865184	1.32740796889461	no
A60	B37	432	8144	124520	4.58222652240183e-44	2.29687856424417	no
A60	B49	103	8144	68525	0.00195798569708095	1.34649443377817	no
A60	H57	108	8144	82297	0.00386983695879569	1.30504345719528	no
A60	I84	178	8144	146005	8.30828738233294e-05	1.35956459339224	no
A60	L29	335	8144	123810	2.82990983819543e-31	2.18355176613697	no
A60	L30	222	8144	130196	4.16723225709846e-05	1.33602604756718	no
A60	N64	161	8144	82033	8.98639592108528e-05	1.37809684027912	no
A60	N76	347	8144	92961	3.55573707209993e-41	2.46784869631625	no
A60	N87	158	8144	26745	1.39176707954153e-31	3.43225795868472	yes
A60	N89	125	8144	27821	8.48725801482233e-17	2.56506565221692	no
A60	N91	200	8144	73645	1.16052028409834e-07	1.51100151737085	no
A63	A56	109	21956	1445	1.18155046162388e-42	12.143061692303	yes
A63	A60	158	21956	8144	3.49958816307607e-39	4.20681890397365	no
A63	A64	161	21956	2266	3.45197854902262e-62	18.4422782087478	yes
A63	B07	590	21956	197501	3.99119840004976e-28	1.69614178772159	no
A63	B08	273	21956	53557	2.98907160460941e-96	7.4076766816416	yes
A63	B36	176	21956	34343	1.17551202578208e-07	1.55169217121958	no
A63	B37	829	21956	124520	3.72340694425193e-53	1.89117197230628	no
A63	B97	425	21956	12804	2.68621388066554e-163	9.86766652574129	yes
A63	D23	214	21956	71865	0.000110534561870051	1.31471335172163	no
A63	F10	147	21956	48648	1.09416070128556e-06	1.54966262234016	no
A63	F17	847	21956	295027	2.91640492655855e-19	1.42049079197554	no
A63	I84	434	21956	146005	6.12868439442596e-09	1.35847638081054	no
A63	K60	168	21956	40809	6.33956318172721e-07	1.51867742555756	no
A63	K62	179	21956	64567	3.10990396881295e-06	1.45176763184593	no
A63	L29	590	21956	123810	4.05464910103562e-25	1.63890760324672	no
A63	N34	162	21956	11362	9.26262491306196e-27	2.95025093306528	no
A63	N48	106	21956	24184	4.51355585227108e-05	1.51962870872105	no
A63	N63	158	21956	35231	1.13279576119521e-06	1.52199623684543	yes
A63	N76	601	21956	92961	4.09659973204492e-39	1.88788886122351	no
A63	N87	850	21956	26745	3.1968023548512e-319	8.92325777798893	yes
A63	N89	208	21956	27821	2.71009321396947e-12	1.75237647942444	no
A63	O04	145	21956	15128	2.60657452099407e-07	1.60556224815615	no
A63	R30	353	21956	92583	5.86636088141868e-07	1.33241111025141	no
A63	S13	213	21956	37348	3.46701173088953e-05	1.34561942475878	no
A64	B37	148	2266	124520	1.42562884713183e-20	2.68097019877554	no
A64	L29	103	2266	123810	4.10266286463997e-09	2.02857388593631	no
A64	N76	142	2266	92961	6.69260365573098e-31	3.75297019288827	no
B00	A60	160	49064	8144	8.5962207155142e-31	3.30743292884118	no
B00	B02	1003	49064	79342	5.02609498029366e-152	2.85684287319056	no
B00	B08	489	49064	53557	2.40779166385415e-08	1.31638203058619	no
B00	B35	1257	49064	158724	2.8803336903226e-31	1.45468867283709	no
B00	B37	1174	49064	124520	4.06778780481718e-24	1.39829149882966	no
B00	B49	702	49064	68525	1.70924144002663e-27	1.60233616458264	no
B00	B99	248	49064	22334	2.13360655549717e-07	1.42757446589238	no
B00	D70	123	49064	14996	0.000161452550754156	1.41691652294397	no
B00	G53	134	49064	5530	2.42355656722356e-33	4.20104708713337	yes
B00	H00	622	49064	66474	2.31661483305886e-20	1.5236068182522	no
B00	H01	322	49064	27816	1.04316151522295e-19	1.80835696257441	no
B00	H04	427	49064	54014	3.90102552705555e-15	1.5357761592373	no
B00	H10	2388	49064	279856	7.54205882451754e-67	1.50917212928432	no
B00	H16	210	49064	29566	9.50967549946507e-10	1.60510993344081	no
B00	H57	625	49064	82297	3.45275812656127e-16	1.44243781795697	no
B00	H60	1364	49064	172129	3.957579644012e-19	1.31385470846771	no
B00	I84	848	49064	146005	2.22937511448796e-12	1.30712807531005	no
B00	J04	724	49064	77421	1.11203635376653e-13	1.36004325733209	no
B00	J31	108	49064	10549	3.39593962021336e-05	1.52561381307513	no
B00	J34	251	49064	35176	2.58851450892864e-05	1.32111924364769	no
B00	K05	738	49064	124242	1.36119296616163e-13	1.35448345204643	no
B00	K11	123	49064	15907	0.00261483025213758	1.3005204097911	no
B00	K12	737	49064	52091	1.44285405059082e-54	1.98247641706238	no
B00	K13	206	49064	15168	3.69275774148552e-14	1.8584616310513	yes
B00	K14	116	49064	9633	1.2156245325137e-07	1.75113299436339	no
B00	L01	542	49064	27974	3.1608357441044e-64	2.45276869269386	no
B00	L02	675	49064	95034	4.32935072867915e-13	1.36364122967079	no
B00	L03	568	49064	64027	1.8728503298279e-13	1.4105976615465	no
B00	L20	721	49064	91573	1.09809758606462e-13	1.36101267770063	no
B00	L21	603	49064	80456	5.52130245431067e-16	1.44819096379039	no
B00	L23	329	49064	34970	4.16564207844673e-11	1.49858473510227	no
B00	L25	395	49064	43066	1.71212836310885e-17	1.63218359308626	no
B00	L30	1626	49064	130196	8.01065863471494e-65	1.63626603944888	yes
B00	L50	1042	49064	128369	2.02514526370718e-19	1.36975490069359	no
B00	L53	169	49064	15363	2.21551240331891e-08	1.61617044962379	no
B00	L57	236	49064	34156	3.3992849109557e-08	1.48092917087908	no
B00	L60	472	49064	54291	4.88614498013346e-11	1.39700289293403	no
B00	L65	298	49064	31159	2.15465503337857e-07	1.38282055160374	no
B00	L71	125	49064	13945	1.92373523709302e-05	1.49922085059611	no
B00	L73	266	49064	28504	6.09184010251902e-06	1.34166435601094	no
B00	L98	132	49064	18244	8.68386324304777e-07	1.6012587973107	no
B00	M62	1004	49064	127432	7.20368934329985e-14	1.30168978416742	no
B00	N30	1108	49064	156257	7.42784540309451e-21	1.37411652723988	no
B00	N48	192	49064	24184	6.15409978765695e-07	1.47477575237926	no
B00	N76	894	49064	92961	7.92989992303217e-15	1.33694509218346	no
B00	R23	171	49064	12165	5.39609319394165e-07	1.51613833635634	yes
B00	R69	179	49064	25460	4.31537756964484e-10	1.70232965322724	no
B00	S00	185	49064	20799	6.16419585219017e-05	1.3571584664641	no
B00	S05	161	49064	23716	0.000606779248771727	1.31191190271621	no
B00	T30	735	49064	102568	1.84709788291463e-17	1.42289348998292	no
B02	A60	120	79342	8144	3.61881925120562e-15	2.45706703078273	no
B02	B00	994	79342	49064	7.67615363465595e-126	2.55555776834514	no
B02	G50	118	79342	7049	3.45056971136105e-05	1.49373760406193	no
B02	G51	164	79342	14189	1.61830406155702e-08	1.63910604493026	no
B02	G53	3374	79342	5530	0	123.409093743887	yes
B02	H16	337	79342	29566	1.15156501594557e-12	1.54416203792725	no
B02	L01	236	79342	27974	9.83474608211981e-08	1.4573514335504	no
B07	A63	944	197501	21956	8.6051592787471e-128	2.6485582731667	yes
B07	B00	1500	197501	49064	3.35238737818597e-25	1.35105281175648	no
B07	B08	3152	197501	53557	9.21586855146972e-230	1.98761217860165	no
B07	C44	1037	197501	35086	6.68051319161952e-88	2.09620666455746	yes
B07	D17	1549	197501	75110	4.00886689165708e-29	1.37825309939953	no
B07	D18	590	197501	19821	5.36107093960434e-25	1.62802194684156	yes
B07	D22	4501	197501	137295	3.93020365199557e-261	1.83661758726637	yes
B07	D23	3657	197501	71865	0	3.37864415878741	yes
B07	D24	502	197501	27483	1.93928670201673e-10	1.36599701403161	no
B07	E30	557	197501	6749	2.21885460552312e-18	1.5191438521775	yes
B07	F95	260	197501	5104	2.82923758469753e-05	1.31234935361655	no
B07	H02	346	197501	13376	4.09246592571678e-07	1.33966578595883	no
B07	H15	115	197501	3642	0.00212048548393531	1.32059763068548	no
B07	L01	1360	197501	27974	1.16900061314459e-21	1.33699397828954	no
B07	L08	230	197501	7077	7.47654669116247e-07	1.41884313853413	no
B07	L21	2081	197501	80456	7.43480567563878e-31	1.32998952952016	no
B07	L57	1215	197501	34156	8.34438640854812e-110	2.15801309848605	yes
B07	L72	2083	197501	82063	1.28136274792747e-42	1.40493549052911	yes
B07	L74	224	197501	4611	5.5757850607267e-05	1.32276077139555	no
B07	L81	687	197501	24257	2.2352406292064e-21	1.5059858747129	no
B07	L82	2315	197501	41043	0	3.40842383189246	yes
B07	L84	616	197501	9722	4.99483391578764e-109	3.15411722517141	yes
B07	L85	1046	197501	27148	4.06711919303411e-69	1.89982462877453	yes
B07	L98	566	197501	18244	4.98666678296327e-41	1.95258358582401	yes
B07	M20	1399	197501	67029	5.8601202923568e-23	1.34426434120084	no
B07	M77	5097	197501	215106	4.97484920934596e-64	1.30878343969766	yes
B07	M92	437	197501	5353	8.79015749127945e-12	1.4350926162006	yes
B07	N60	666	197501	38215	1.435234222614e-10	1.31369528616586	no
B07	N84	410	197501	20446	1.65563229377591e-10	1.41498497841449	no
B07	N87	529	197501	26745	2.51705890551235e-08	1.30101284562946	no
B07	Q66	930	197501	23375	7.83533422645565e-17	1.35615571021163	no
B07	R22	2225	197501	80395	1.69590984142379e-50	1.43399276380378	yes
B07	R23	545	197501	12165	1.49667844947857e-10	1.35157455824784	yes
B07	R61	288	197501	8186	7.14367270434124e-10	1.49288940754268	no
B07	S91	117	197501	6631	0.00121185659033767	1.34223940607623	no
B08	A38	536	53557	10498	4.59406987821427e-16	1.48382349113073	no
B08	A63	125	53557	21956	5.55101082901127e-23	3.1682357616061	no
B08	B02	338	53557	79342	8.24589428778371e-11	1.47949489472351	yes
B08	B07	3712	53557	197501	2.52644286006173e-183	1.76445012057366	yes
B08	B09	308	53557	5131	3.56845854974777e-16	1.70828307829971	no
B08	B27	223	53557	14168	1.56427095630653e-05	1.35531318602945	no
B08	B30	115	53557	13198	0.00288348319707361	1.30698479145534	no
B08	B99	259	53557	22334	4.73323677221629e-05	1.30215464730717	yes
B08	D23	184	53557	71865	1.23222882334221e-13	1.90835495254066	no
B08	F80	290	53557	5062	3.89332362638272e-11	1.54264591535342	no
B08	J04	1702	53557	77421	1.05275278971967e-21	1.30027198687632	no
B08	J05	214	53557	4294	0.000120604972837941	1.3115375261699	no
B08	J15	239	53557	21800	8.79596229037976e-05	1.30100998649622	no
B08	K00	443	53557	16530	8.096943025253e-12	1.43382610457494	yes
B08	K07	2513	53557	89004	1.34480865975548e-35	1.32959944764566	yes
B08	L01	1370	53557	27974	7.01583603219295e-54	1.62477976793923	yes
B08	L02	493	53557	95034	3.05263296848434e-19	1.58467882548349	yes
B08	L03	584	53557	64027	1.41013287072356e-09	1.31641605948471	yes
B08	L20	2402	53557	91573	4.8892996582568e-122	1.76587443172499	no
B08	L25	467	53557	43066	7.7569489250302e-08	1.30967940195404	no
B08	L27	119	53557	6056	0.000272709214280952	1.403146573928	no
B08	L29	416	53557	123810	4.57200135731802e-07	1.30537922603713	yes
B08	L30	1294	53557	130196	1.09871456355596e-18	1.31803733934419	yes
B08	L53	126	53557	15363	0.00193906563833649	1.30925580914307	no
B08	L73	199	53557	28504	2.15899948536592e-05	1.37090339692814	no
B08	L74	211	53557	4611	1.08178980294132e-09	1.59987502593551	no
B08	N48	469	53557	24184	3.19333528729223e-10	1.3763588226572	no
B08	R22	351	53557	80395	7.93246390775832e-07	1.32693158602038	yes
B08	R23	156	53557	12165	2.45527230400851e-05	1.42471026198504	yes
B08	R49	412	53557	67910	4.44367649494183e-08	1.34008652831092	no
B08	R79	143	53557	33351	0.000513798700883239	1.33886005500182	no
B09	B08	246	5131	53557	4.589233928415e-11	1.61980532177602	no
B09	B34	349	5131	249674	1.58585911761465e-06	1.32685638067011	no
B09	H92	180	5131	89073	0.00024169865507278	1.32713390693723	no
B09	K07	215	5131	89004	0.000131623086127127	1.31437507008285	no
B09	L01	127	5131	27974	0.00010170217572105	1.43245924794984	no
B09	L20	189	5131	91573	8.29219760841476e-05	1.35024314814564	no
B09	L30	181	5131	130196	5.40103965413511e-06	1.43928522554229	yes
B09	L50	171	5131	128369	5.32108592725441e-08	1.59532116318879	no
B09	R50	361	5131	165349	1.86986268457279e-08	1.39347287687467	no
B09	T78	116	5131	94480	0.000307253145976067	1.40857485631006	no
B15	K02	101	2852	251964	0.000670866954641852	1.40877870824263	no
B16	B18	198	9951	17550	3.9666885464252e-78	11.8489685283895	no
B16	K02	267	9951	251964	3.48378228251103e-07	1.40365297893222	no
B16	K76	223	9951	77887	2.28153083507881e-28	2.5286365175233	yes
B16	K80	109	9951	76361	2.66487755120367e-05	1.53631448425563	no
B16	L29	156	9951	123810	0.000862930874537603	1.30692618000954	no
B18	B16	232	17550	9951	5.97970948176726e-92	15.4541694848502	no
B18	B19	112	17550	6197	1.01651824852541e-42	9.68371385624859	no
B18	D69	131	17550	21969	1.5360183812714e-26	3.4417436926392	no
B18	E03	231	17550	122667	5.72951622918153e-06	1.3734708885649	yes
B18	F10	298	17550	48648	2.2967366966848e-47	2.91464475299889	no
B18	F11	149	17550	3205	3.11427110448322e-48	34.3427634680769	no
B18	F17	672	17550	295027	8.33233995322829e-23	1.54840485127938	no
B18	F19	136	17550	5876	3.11207131979851e-53	11.58812646264	no
B18	F32	521	17550	184052	5.64850914749252e-18	1.54149084075983	yes
B18	F51	406	17550	142532	2.27971361320226e-07	1.32222828013715	yes
B18	J44	173	17550	60201	0.000102485792290771	1.35681445077704	no
B18	K02	507	17550	251964	9.33747938127267e-19	1.56904369240916	yes
B18	K05	329	17550	124242	2.95043358500348e-10	1.47111562519835	yes
B18	K08	361	17550	122700	2.79741149755127e-07	1.34082011842262	yes
B18	K74	185	17550	4544	1.8753596350834e-71	19.0904254683323	yes
B18	K76	390	17550	77887	5.37299893888001e-28	1.94222348353954	yes
B18	K80	326	17550	76361	7.48384240388778e-33	2.24780416193	yes
B18	N28	101	17550	23765	2.07389466460789e-08	1.93720014031042	yes
B18	T40	110	17550	6611	3.98970778863203e-43	12.5501529427295	no
B19	E11	137	6197	161949	0.000352875166904403	1.3648921900917	no
B19	F51	148	6197	142532	0.000107187441937762	1.39198946243509	yes
B19	I84	137	6197	146005	0.000198151381701505	1.38689030962133	yes
B19	K29	137	6197	147900	0.000146688578442864	1.39830143602965	yes
B19	K30	103	6197	107713	0.00207562880138207	1.34429011889615	no
B19	K76	208	6197	77887	1.58354553306014e-38	3.26011710961798	yes
B19	K80	134	6197	76361	4.78115011132843e-22	2.942543456256	yes
B19	R51	152	6197	179516	3.71258744732128e-05	1.42247314311091	no
B19	R74	112	6197	97527	0.000154709427060334	1.44768981745708	no
B27	D50	178	14168	138143	0.000331732134026443	1.31569146037158	no
B27	E61	105	14168	32586	0.00234544129938065	1.33317499211601	yes
B27	J18	170	14168	73926	3.40032602185971e-07	1.53456563855839	no
B27	J35	232	14168	36555	4.28144982005863e-18	1.97827772781353	no
B27	K12	181	14168	52091	9.43201079997074e-05	1.35073778684392	no
B27	N47	136	14168	38862	0.00130303960423092	1.31364661697271	no
B27	R53	345	14168	135814	1.6585670137679e-13	1.57031355900083	no
B27	R59	225	14168	48316	2.03406137536578e-12	1.7177809209953	no
B27	R74	128	14168	97527	8.40824646762467e-09	1.80500630071058	no
B30	B00	114	13198	49064	7.80925807357416e-05	1.47089837820463	no
B30	B02	139	13198	79342	1.6141621859122e-05	1.47394020228436	no
B30	F43	134	13198	68957	0.000870002050863289	1.33219023866136	no
B30	H00	168	13198	66474	1.27540703340551e-10	1.7784103982586	no
B30	H01	116	13198	27816	4.96162669391895e-13	2.29817420544561	no
B30	H04	182	13198	54014	3.25558023431246e-22	2.45078804256834	yes
B30	H10	993	13198	279856	1.9846250462495e-108	2.41268025407677	no
B30	H16	180	13198	29566	5.21305094166503e-54	5.40152926294316	yes
B30	H57	192	13198	82297	1.79671820678132e-09	1.63281102682141	no
B34	A08	5276	249674	90769	0	2.26433711507405	yes
B34	A38	620	249674	10498	7.54446385709546e-40	1.86756574605145	no
B34	A49	147	249674	4384	0.000324226487393309	1.34981274658932	no
B34	B00	1837	249674	49064	9.6528497833555e-36	1.38956226409502	no
B34	B08	2673	249674	53557	7.41809447792231e-53	1.39924975639863	no
B34	B09	402	249674	5131	8.50908744918127e-25	1.82305315749724	no
B34	B19	124	249674	6197	0.00139180293202368	1.32559412687225	no
B34	B27	728	249674	14168	1.27405274809523e-51	1.94240836148101	yes
B34	B30	473	249674	13198	4.97433323199098e-17	1.54571315122139	no
B34	B80	941	249674	14906	1.6199826249322e-28	1.5066820458714	no
B34	B85	313	249674	5807	5.94188695761999e-09	1.43213849064555	no
B34	B99	1077	249674	22334	2.1157537238402e-32	1.50774488203193	yes
B34	E30	447	249674	6749	1.59604566660865e-10	1.39428178136665	no
B34	F41	13446	249674	460977	1.66064784769653e-276	1.42786484622146	yes
B34	F42	184	249674	5914	0.000158584724673126	1.33018599002433	no
B34	F43	2275	249674	68957	2.24149338174903e-35	1.34100648066289	no
B34	F81	276	249674	4819	2.87248538092087e-07	1.3941363415252	no
B34	F91	843	249674	15499	1.74370580711515e-20	1.43165877878888	no
B34	F93	144	249674	2403	0.000277408940053518	1.35955401429303	no
B34	F95	277	249674	5104	9.42101620504281e-07	1.37025682855074	no
B34	G43	2772	249674	84262	2.23423175973529e-50	1.37896898052573	no
B34	G44	2258	249674	62289	1.97602581171029e-42	1.38422577807456	no
B34	H10	9675	249674	279856	2.37723753866138e-143	1.3464802958016	no
B34	H15	176	249674	3642	2.51526417717029e-08	1.59373749995837	no
B34	H60	6555	249674	172129	2.48378124543898e-80	1.30566004966294	no
B34	H66	4877	249674	123013	5.90763452374307e-94	1.39947887261384	no
B34	H81	3277	249674	137772	1.0724086980393e-60	1.38556504461106	no
B34	H92	4244	249674	89073	2.7537443279502e-99	1.44995000999577	yes
B34	I95	537	249674	15374	2.17035352359222e-08	1.30009245117883	no
B34	J01	5882	249674	119731	4.42325141889863e-308	1.77822289373761	yes
B34	J04	3559	249674	77421	3.88820089907544e-123	1.57890430356456	no
B34	J05	233	249674	4294	1.0236960643176e-07	1.45967999784229	no
B34	J06	3403	249674	85709	3.94997021932322e-157	1.70531243836859	no
B34	J09	248	249674	6460	4.11530964210852e-12	1.64787462980954	no
B34	J10	186	249674	4096	8.2766309021152e-15	1.96985075896686	no
B34	J15	706	249674	21800	2.61020026958413e-40	1.79470032619656	no
B34	J16	338	249674	7151	1.43822445477484e-26	1.9980110700008	no
B34	J18	3274	249674	73926	1.52586988321479e-215	1.91248022213884	yes
B34	J20	10442	249674	304718	0	1.61721291565421	no
B34	J21	363	249674	10476	3.93705841943142e-14	1.56383525445642	no
B34	J22	7422	249674	144602	0	1.81992563623792	yes
B34	J35	1571	249674	36555	4.56979949728611e-21	1.30436076995762	no
B34	J40	4987	249674	118305	1.80230996910956e-155	1.543799391181	yes
B34	K12	2529	249674	52091	4.7531967673379e-87	1.57275013128184	no
B34	K29	4879	249674	147900	2.0532269355183e-138	1.51101027185295	no
B34	K52	6509	249674	152729	5.62436395528499e-311	1.73046862367703	no
B34	L01	1521	249674	27974	7.01517894103103e-24	1.33605145854789	no
B34	L04	160	249674	2270	0.000520566116453529	1.31774201146282	yes
B34	L25	1398	249674	43066	3.708502869124e-20	1.31634382722498	no
B34	L50	4514	249674	128369	3.80354164034492e-66	1.33676715600606	no
B34	L55	279	249674	7445	1.52738157415593e-09	1.48922800207265	no
B34	L74	270	249674	4611	1.42954650501033e-08	1.45737452913395	no
B34	M12	1998	249674	37110	2.70426620724983e-40	1.40007063310987	yes
B34	M43	2389	249674	50989	8.96639984342634e-49	1.40591745432126	yes
B34	M62	5325	249674	127432	6.52947915616247e-176	1.56578073871975	yes
B34	M92	394	249674	5353	6.74391360342643e-10	1.40613500224545	yes
B34	N10	786	249674	22751	4.37716083416706e-23	1.49014774009017	yes
B34	N12	303	249674	8452	4.53925161254441e-13	1.59919738472403	no
B34	N48	990	249674	24184	8.76891262258224e-17	1.34251882675662	no
B34	O02	321	249674	10315	2.54453883971003e-07	1.36271686775652	yes
B34	O20	545	249674	16882	2.18674323510687e-19	1.54764254817121	yes
B34	O21	602	249674	13949	1.28802762989545e-32	1.7581996067615	yes
B34	O26	282	249674	7624	2.14832110297393e-10	1.5211776893734	no
B34	Q53	191	249674	4741	0.000240928431686541	1.3113801602082	no
B34	R04	1636	249674	51637	5.48573334542278e-24	1.32305372894527	no
B34	R05	12219	249674	310037	0	1.50899157959305	yes
B34	R10	17327	249674	462110	0	1.41565040609761	yes
B34	R11	7133	249674	138977	0	1.80451420914993	no
B34	R21	686	249674	16815	1.92359730917293e-13	1.36483677867589	no
B34	R42	7212	249674	214111	7.03488173769884e-157	1.43516508837957	yes
B34	R47	302	249674	7482	6.31142117447938e-07	1.35947791640681	no
B34	R49	2136	249674	67910	3.11691557202291e-42	1.39605695802689	no
B34	R50	8368	249674	165349	0	1.72700810083836	no
B34	R51	7749	249674	179516	1.65482224025127e-209	1.50048380489783	yes
B34	R52	3589	249674	128735	1.80811559571989e-55	1.3455081509893	no
B34	R53	5480	249674	135814	7.02197549170399e-166	1.5344148199455	yes
B34	R55	1685	249674	60275	5.87562338061388e-27	1.34215128715861	yes
B34	R58	242	249674	7803	4.22936468521369e-05	1.31568765576601	no
B34	R59	2146	249674	48316	4.40456013701611e-40	1.38198594742033	yes
B34	R69	809	249674	25460	9.10865251505247e-39	1.69956624743164	no
B34	R94	241	249674	5123	1.51914919048343e-05	1.34005648680855	yes
B34	S03	156	249674	4973	0.000338412809679187	1.33687682967185	no
B34	S09	594	249674	16495	2.60548161008172e-10	1.32892139990093	no
B34	S13	1324	249674	37348	2.23955371065865e-23	1.35950394758855	no
B34	S20	274	249674	11950	3.97332627110355e-06	1.34390473006694	no
B34	S23	713	249674	18324	5.95159399049193e-16	1.40182824019397	yes
B34	S29	134	249674	4197	2.73101085806737e-05	1.46288580091169	no
B34	S30	140	249674	4992	0.000295648641625389	1.36305655747263	no
B34	S50	202	249674	6107	1.49574227778276e-06	1.43623890622278	no
B34	S60	749	249674	21999	1.74217492309354e-13	1.34730894167034	no
B34	S63	1279	249674	32896	5.04973210166725e-23	1.36328232739933	no
B34	S93	6250	249674	173695	3.5228813104157e-96	1.35015776592097	yes
