disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
E11	K72	216	161949	545	2.66171724177371e-10	1.64618164582758	yes
E11	K74	444	161949	4544	4.1328835348096e-32	1.94958265829901	yes
E11	K76	6437	161949	77887	1.12776542108835e-297	1.72024745350647	yes
E11	K86	361	161949	5936	5.40567778112385e-08	1.36283157112392	no
E11	L97	811	161949	2064	9.38808987905806e-14	1.33479189050618	yes
E11	M86	143	161949	1853	1.61222204937872e-06	1.574024875907	yes
E11	N03	722	161949	3157	4.84937746377197e-13	1.34561085072956	yes
E11	N08	551	161949	2637	7.64539052413617e-118	3.69150294521954	yes
E11	N17	672	161949	5448	1.30280923833087e-12	1.3523303479083	yes
E11	N47	848	161949	38862	1.38292070820335e-55	1.89413625412762	yes
E11	N48	1515	161949	24184	6.94647721102168e-43	1.49778114793781	yes
E11	O24	114	161949	18112	1.85811775798532e-11	2.17835615330966	no
E11	R16	476	161949	5956	3.98169179801832e-22	1.67620571304002	yes
E11	R18	207	161949	1346	1.96872942033623e-12	1.7836015683056	yes
E11	R80	4148	161949	18257	0	2.94459793921942	yes
E14	E11	263	2021	161949	6.69078182846697e-42	3.05980055447783	no
E16	B37	299	5605	124520	1.05582830782447e-06	1.36167222278915	no
E16	D50	299	5605	138143	1.67405564516442e-13	1.65963688361397	no
E16	D64	254	5605	74412	3.61173167987834e-13	1.72428847225241	no
E16	E53	139	5605	16160	3.86625980516207e-09	1.82459063260776	no
E16	E55	131	5605	9139	2.33904261252972e-05	1.50485887642446	yes
E16	E61	127	5605	32586	0.00120939196959484	1.32785940163251	yes
E16	E87	118	5605	16091	7.24991238879165e-12	2.19602122069294	no
E16	F06	139	5605	11022	7.73428547876625e-05	1.43105344922756	yes
E16	F32	290	5605	184052	3.12141518159556e-06	1.34504797791418	no
E16	G63	115	5605	7334	3.00777328702897e-42	8.67183633404491	no
E16	H36	248	5605	20067	5.01145081184642e-92	8.68630601888007	no
E16	H40	142	5605	68820	8.1210499271581e-05	1.42250693878556	no
E16	I25	108	5605	35234	3.36842716156982e-10	2.11803219396193	no
E16	I50	194	5605	36940	2.02123251306951e-09	1.66023817531515	no
E16	I73	145	5605	33187	2.22389976264098e-15	2.27685611970217	no
E16	K08	365	5605	122700	2.30882463368858e-06	1.3078590454286	yes
E16	K12	119	5605	52091	0.00139718363273629	1.33439182037094	no
E16	K52	322	5605	152729	4.21187260933117e-06	1.31856571612382	no
E16	L02	190	5605	95034	0.000102554420252292	1.34073591100017	no
E16	L03	220	5605	64027	8.43836952365358e-08	1.50814579341823	no
E16	L89	124	5605	5327	8.77801881312049e-21	3.00361853003448	yes
E16	M13	110	5605	39461	0.000994006871273764	1.37073753930858	no
E16	N18	380	5605	86575	2.1637686585813e-15	1.62275313770412	no
E16	R11	303	5605	138977	8.50394393303163e-15	1.70371839155795	no
E16	R20	183	5605	58317	5.56112436683501e-05	1.3694291258043	no
E16	R41	149	5605	27643	0.0006206511378627	1.32495280485321	no
E16	R50	261	5605	165349	8.97354362535196e-08	1.45082607022825	no
E16	R55	196	5605	60275	1.09359213209214e-11	1.79048660559647	no
E16	R60	214	5605	36784	1.85965199021621e-06	1.43266823759178	no
E16	R80	114	5605	18257	1.43611765838605e-13	2.40182235955928	no
E21	E04	181	6262	39321	1.0692812047579e-17	2.20100570582953	no
E21	E55	371	6262	9139	5.81648169239865e-59	2.97644116410354	yes
E21	E79	244	6262	60075	2.19632197703211e-10	1.60860509484434	no
E21	E87	146	6262	16091	7.28905700674552e-06	1.5130280544818	no
E21	I11	135	6262	24912	1.11011922588245e-06	1.62344192056997	no
E21	I50	262	6262	36940	8.80969414348916e-06	1.34128920638449	no
E21	M10	134	6262	37270	6.46595831530439e-06	1.5522376775108	no
E21	M81	247	6262	75859	2.26410622095614e-12	1.6995850261987	no
E21	M85	232	6262	59281	2.36467103245986e-06	1.4026573422894	no
E21	N20	133	6262	60555	0.00157985464463656	1.30598618383309	no
E22	D35	144	8465	2731	1.71892564621703e-53	21.6364338232229	yes
E22	D64	214	8465	74412	7.03906665579248e-07	1.45627038497916	yes
E22	E03	306	8465	122667	3.97861708734028e-06	1.32578510419916	no
E22	E28	152	8465	16632	2.65767376632511e-14	2.14202524324902	no
E22	K59	296	8465	130936	6.96166615977166e-06	1.32041786142976	no
E22	N95	250	8465	87463	2.47796157287744e-08	1.48962309275335	yes
E22	N97	237	8465	25626	8.50792127247625e-23	2.19678093000994	yes
E28	D27	130	16632	17578	8.29409022557465e-05	1.44466817601929	no
E28	E22	140	16632	8465	8.36424528111158e-12	2.02294894470517	no
E28	E53	140	16632	16160	0.00112687686459387	1.30903393349596	yes
E28	E55	171	16632	9139	1.18736679727269e-05	1.4357974171029	yes
E28	K76	179	16632	77887	0.000216327003249214	1.32404655130089	no
E28	L68	149	16632	6441	3.92930766968491e-19	2.51908018045834	no
E28	M81	124	16632	75859	1.65256450846123e-10	2.01644771020986	no
E28	M85	222	16632	59281	4.5354557689114e-29	2.57226564753844	yes
E28	N97	448	16632	25626	1.29539843505525e-33	1.99175876161495	yes
E28	O24	272	16632	18112	4.94724210500754e-11	1.58421322582345	yes
E28	R74	291	16632	97527	1.22349615379929e-05	1.30858444234272	yes
E30	E61	149	6749	32586	1.84111495426313e-05	1.46779351517639	yes
E30	L21	230	6749	80456	7.87395074059832e-06	1.37230632649941	yes
E30	L70	784	6749	77006	9.91133371439516e-49	1.91619318835724	yes
E30	M41	414	6749	76147	2.54001362879924e-09	1.39068023352082	yes
E30	N92	256	6749	108804	4.51571611380154e-17	1.88677480267159	yes
E30	N94	221	6749	66795	3.4674638065634e-08	1.52746447913126	yes
E30	R22	152	6749	80395	9.61076893280605e-06	1.48669393591799	yes
E53	D50	906	16160	138143	1.54714868829415e-26	1.51311094879242	no
E53	D51	207	16160	9536	4.5404977494901e-40	3.3730574305099	no
E53	D64	792	16160	74412	2.28411785386219e-14	1.35909646614722	no
E53	E16	103	16160	5605	8.57331146479702e-09	2.00326551487571	no
E53	E21	159	16160	6262	2.01959739508291e-21	2.59739074299086	no
E53	E55	930	16160	9139	5.92651417424923e-139	2.87047159294232	yes
E53	E61	769	16160	32586	2.58960501074595e-131	3.1307473678321	no
E53	F00	192	16160	4372	7.38075904439128e-10	1.68320038387537	no
E53	F03	312	16160	17191	8.04330739521533e-07	1.35055789855815	no
E53	F06	559	16160	11022	1.10069890590016e-10	1.35446726807415	yes
E53	F10	127	16160	48648	0.000211528293087434	1.4079225301428	no
E53	G30	210	16160	16699	1.97782149756655e-11	1.72668351606799	no
E53	G62	110	16160	3842	9.81735395543212e-05	1.49513574759273	no
E53	H28	103	16160	9621	4.14565069457061e-05	1.57064314854551	no
E53	H36	175	16160	20067	5.35869014212266e-06	1.45587232771644	no
E53	K29	791	16160	147900	2.11069826709459e-20	1.46276186928731	no
E53	L89	355	16160	5327	6.95129608422297e-15	1.61902601970928	yes
E53	M21	105	16160	54893	0.00182761111057505	1.3451252425233	no
E53	R15	280	16160	10992	2.31825595575859e-14	1.71182583523875	no
E53	R26	268	16160	10611	4.71240996312248e-10	1.54550427591937	no
E53	R45	357	16160	22270	1.98826693625698e-10	1.46186142496746	no
E55	B96	239	9139	33533	4.25535280701973e-05	1.31784658094195	no
E55	D12	153	9139	31484	0.000357521017193188	1.33975241590493	no
E55	D69	122	9139	21969	1.89080396479739e-08	1.84456969911251	no
E55	D72	115	9139	19827	1.86151009388454e-11	2.17741766151053	no
E55	E04	163	9139	39321	0.000124796311004626	1.36587292914017	no
E55	E21	183	9139	6262	2.01032075834356e-58	6.07733998569685	no
E55	E53	385	9139	16160	1.10033783912089e-50	2.62488518455938	no
E55	E61	357	9139	32586	1.04093749865349e-32	2.17042672920196	no
E55	E87	204	9139	16091	2.23155947910392e-08	1.56762751877314	no
E55	I11	140	9139	24912	6.24974055410447e-05	1.43551267140762	no
E55	I34	120	9139	21330	0.00131489752538577	1.3340802398775	no
E55	I35	131	9139	24105	0.000890881798449941	1.33402035792597	no
E55	K76	282	9139	77887	1.89140001567334e-05	1.307063781196	no
E55	M51	252	9139	94902	2.33843233807278e-06	1.37916814507921	no
E55	M80	137	9139	23727	0.00040889419580712	1.35913371565764	no
E55	M85	299	9139	59281	1.33540943146962e-06	1.35248088985457	no
E55	N20	177	9139	60555	8.02687911214348e-07	1.51745539123763	no
E55	N28	136	9139	23765	6.2366007290301e-10	1.89955487265366	no
E55	R79	224	9139	33351	1.25717618731281e-07	1.48673307206063	no
E55	R80	133	9139	18257	6.57833963583916e-09	1.82885186922473	no
E55	R94	117	9139	5123	6.62280651104998e-08	1.81956029019904	no
E61	B96	785	32586	33533	6.30323160034964e-17	1.4005853421415	no
E61	D25	643	32586	49189	4.32743780496995e-22	1.55347724836482	no
E61	D50	2648	32586	138143	0	2.63409180293184	no
E61	D64	903	32586	74412	4.0492705929022e-14	1.32378432332684	no
E61	D70	226	32586	14996	8.82254707332927e-13	1.75317833243577	no
E61	E53	741	32586	16160	2.28019785877476e-92	2.53958161284097	no
E61	E55	892	32586	9139	1.09495281444411e-69	2.03895634525272	yes
E61	I51	115	32586	17558	0.00156843598915101	1.33250821079748	no
E61	K44	489	32586	48619	6.55290372196746e-13	1.44196620842034	no
E61	K63	214	32586	10700	9.04560436453923e-05	1.31522819688307	no
E61	K90	154	32586	8708	1.38869353030574e-06	1.54925190325465	no
E61	L65	501	32586	31159	9.34160683162489e-09	1.32150891879839	no
E61	N28	192	32586	23765	7.18342592422508e-05	1.34437475654117	no
E61	N84	283	32586	20446	1.9942027803453e-07	1.40023719185235	no
E61	N92	1922	32586	108804	2.94207095578632e-49	1.48215995721601	no
E61	R01	258	32586	35192	1.42181246078734e-05	1.32671517634059	no
E61	R53	2152	32586	135814	2.76545082238969e-26	1.30023532838651	no
E61	R68	162	32586	16032	1.58602221755657e-06	1.52405333680474	no
E61	T38	314	32586	36597	8.23795475321395e-06	1.30167672975579	no
E66	A59	246	308555	3160	2.60878269418988e-07	1.43185288208543	no
E66	B57	158	308555	2160	1.58758117371234e-15	2.17863272281829	no
E66	C54	331	308555	3020	4.09408704470528e-13	1.58057181890616	no
E66	D23	7209	308555	71865	7.90261573793497e-129	1.38387325203422	no
E66	E11	14276	308555	161949	0	2.26915245263078	no
E66	E28	957	308555	16632	7.34864344307235e-21	1.40525004938581	no
E66	E79	7764	308555	60075	0	2.01838336282391	no
E66	E88	599	308555	5031	3.77672008069025e-70	2.43426132032107	no
E66	F20	315	308555	8385	4.80181550809607e-13	1.59882698538236	no
E66	F50	855	308555	11298	4.91928689052017e-58	1.91730733790947	yes
E66	F79	204	308555	3138	4.08044380789401e-12	1.77489212638272	no
E66	F93	127	308555	2403	0.000536508946217098	1.36203477413476	no
E66	G47	7093	308555	38888	0	2.10165523851647	yes
E66	G51	1050	308555	14189	1.21502472954103e-24	1.42933241400252	no
E66	G56	7814	308555	85888	4.71555546881564e-141	1.38700345702978	no
E66	G63	873	308555	7334	1.21202813692859e-18	1.39663365033868	no
E66	H28	1016	308555	9621	1.07570578194659e-20	1.38819256693926	no
E66	H36	1975	308555	20067	1.46510829003414e-30	1.33650355193266	no
E66	I10	19059	308555	377083	0	1.39138225976793	no
E66	I11	2980	308555	24912	6.93702721027434e-122	1.64751447074017	no
E66	I26	775	308555	6275	1.26031735024823e-27	1.56846283508097	no
E66	I27	661	308555	3935	4.74996613514244e-14	1.38504034869006	yes
E66	I48	6192	308555	57229	4.56945170135219e-83	1.32084824152437	no
E66	I50	5084	308555	36940	3.01627628418512e-136	1.49251423033643	yes
E66	I51	1553	308555	17558	2.90598715647423e-39	1.46032311723594	no
E66	I80	2960	308555	22937	8.10785407839565e-44	1.33303860174553	yes
E66	I87	6734	308555	71233	3.18139246147858e-119	1.38105513566029	no
E66	I89	352	308555	3000	6.52407772260956e-09	1.40387937328486	no
E66	J96	451	308555	3717	3.72366450671285e-08	1.32137199393476	yes
E66	K42	1715	308555	27983	7.05866796291893e-82	1.71558545343074	no
E66	K43	2515	308555	8574	2.39873864519853e-84	1.56401445008132	yes
E66	K76	9329	308555	77887	0	1.85189498933614	no
E66	K80	7304	308555	76361	3.47017630602093e-185	1.47850865076993	no
E66	K91	100	308555	975	6.05630209034336e-12	2.37945728353677	no
E66	L05	939	308555	22326	7.2527194432467e-14	1.30830208734012	no
E66	L68	537	308555	6441	3.74785967884191e-52	2.21496197087419	yes
E66	L83	178	308555	612	1.73744940107531e-58	6.40736236292498	yes
E66	L97	1154	308555	2064	2.11163412495325e-24	1.40178300008485	yes
E66	M00	115	308555	984	0.00192403619824766	1.32137815588023	no
E66	M10	4674	308555	37270	6.40956425018015e-199	1.66964593312298	no
E66	M17	11293	308555	127033	0	1.55415934099595	no
E66	M72	5294	308555	37615	1.72887084579507e-70	1.31797347474773	yes
E66	M76	3496	308555	26109	4.21644592601461e-59	1.36402814953154	yes
E66	N08	263	308555	2637	9.01813900415299e-07	1.38475269014298	no
E66	N62	843	308555	9385	6.29385187358775e-16	1.3625005060132	yes
E66	N85	153	308555	2624	0.000100870144546023	1.38631278990905	no
E66	N91	4009	308555	73645	1.34224030068623e-87	1.42982304386918	no
E66	O24	1077	308555	18112	1.12379089703638e-59	1.79063651961706	no
E66	Q53	176	308555	4741	4.1106032867105e-05	1.38238554233913	no
E66	Q74	366	308555	4704	2.02488835296714e-43	2.43933653997714	no
E66	R06	14543	308555	121199	0	1.45814280088965	no
E66	R60	7330	308555	36784	3.04263657106747e-168	1.44914722676537	yes
E66	R73	12213	308555	105366	0	1.88834200031308	no
E66	R74	8378	308555	97527	1.71391331009406e-183	1.43730049941647	no
E66	R80	3079	308555	18257	1.83339007175152e-140	1.69883328940264	yes
E66	T45	205	308555	5043	8.0869321836633e-05	1.32593016648549	no
E73	B96	177	6731	33533	3.96857510062628e-08	1.61506062266745	no
E73	E55	129	6731	9139	1.96919631902882e-08	1.80910035065097	yes
E73	G43	168	6731	84262	0.000111654049099092	1.36417242591539	no
E73	H93	122	6731	65886	0.000272369263306793	1.40994344530323	no
E73	J45	177	6731	111471	0.000173700595240133	1.33681912410914	no
E73	K21	187	6731	58034	9.03135810593517e-06	1.42246622310535	no
E73	K44	102	6731	48619	0.000113582975326312	1.51949990992788	no
E73	K52	381	6731	152729	1.81399154280939e-12	1.52202380688163	no
E73	K58	127	6731	20155	8.90277391309373e-37	5.18295700536865	no
E73	K90	152	6731	8708	9.07650274439259e-54	7.61993032096606	yes
E73	M85	125	6731	59281	3.88843842289619e-06	1.60503926807129	no
E73	R49	153	6731	67910	6.7000616885342e-05	1.40779868155892	no
E73	R79	100	6731	33351	0.00179703808024141	1.35950103472557	yes
E74	E11	231	1222	161949	1.76855833691158e-62	5.07627295307279	yes
E74	R73	117	1222	105366	2.44084646884963e-21	3.29371099873073	yes
E79	D52	149	60075	1680	0.00071586322511667	1.3148551746565	yes
E79	D63	509	60075	7487	1.00595275710249e-33	1.89255205026295	yes
E79	D72	454	60075	19827	9.84402109862769e-08	1.30782294621381	yes
E79	E11	3684	60075	161949	1.76434338898339e-89	1.47223502802464	no
E79	E21	459	60075	6262	3.93660170216215e-56	2.4912366647902	yes
E79	E66	7972	60075	308555	5.1789385030932e-215	1.53155114486697	no
E79	E83	229	60075	5311	7.60795506910752e-12	1.69837962945474	yes
E79	E87	1267	60075	16091	6.56355089285654e-53	1.65308342794156	yes
E79	E88	181	60075	5031	9.08981612396718e-23	2.49465443834486	no
E79	F10	789	60075	48648	8.48089696050483e-17	1.39466878100645	no
E79	G47	1486	60075	38888	5.64734677882631e-23	1.33437196132198	yes
E79	I11	1113	60075	24912	5.17746547733635e-47	1.6555214296423	no
E79	I27	322	60075	3935	2.5185725828499e-23	1.94151933483396	yes
E79	I34	719	60075	21330	1.06169340925906e-14	1.37962213371459	no
E79	I36	228	60075	5109	2.96985048156276e-07	1.45287791842142	no
E79	I42	294	60075	10403	1.40047418323333e-06	1.34971042785156	no
E79	I50	2030	60075	36940	1.5095667609546e-31	1.3429545669519	no
E79	I51	550	60075	17558	5.26721105929105e-13	1.41017494530571	no
E79	I70	368	60075	6822	4.67557208073877e-10	1.43496938029048	yes
E79	J81	130	60075	1641	2.2742084878383e-07	1.69966526881355	no
E79	K76	2306	60075	77887	4.21026559920097e-89	1.63106365055725	no
E79	L97	428	60075	2064	3.6665790875781e-11	1.428398661456	yes
E79	M10	5136	60075	37270	0	5.71494096750334	yes
E79	M13	1564	60075	39461	7.10884987526947e-79	1.75190784876297	yes
E79	M76	704	60075	26109	9.45986944533147e-12	1.32659323913964	yes
E79	N03	411	60075	3157	8.99654487788968e-21	1.71708760847284	yes
E79	N17	335	60075	5448	2.53296382970262e-14	1.61966115752887	no
E79	N18	5859	60075	86575	0	1.99096217467459	no
E79	N28	851	60075	23765	5.2751428216299e-17	1.37991002874221	no
E79	Q61	145	60075	3974	0.00063738003095736	1.32503756308636	no
E79	R16	196	60075	5956	1.48362688323605e-08	1.58915859474782	no
E79	R70	108	60075	2825	0.00176478332057739	1.3397354350731	no
E79	R73	3079	60075	105366	1.13951639521923e-80	1.49188981139336	no
E79	R74	2168	60075	97527	7.18831045914766e-77	1.59368926992822	no
E79	R80	1201	60075	18257	1.23455430617868e-75	1.879351153829	yes
E79	R82	171	60075	6943	0.000421491750864526	1.30849398196433	yes
E83	E21	146	5311	6262	2.3399805415369e-56	10.8110835822348	yes
E83	E53	108	5311	16160	1.67105153876265e-05	1.60385766929188	no
E83	E55	298	5311	9139	1.5263606886025e-68	4.01799973925402	yes
E83	E79	142	5311	60075	0.000705004711309165	1.32961612356292	no
E83	K76	192	5311	77887	3.51242143940021e-07	1.51779935085585	no
E83	M81	114	5311	75859	0.000343497344723828	1.4191455690216	no
E83	M85	126	5311	59281	0.000112044078214573	1.4451378537594	no
E86	J22	159	1106	144602	4.83160951872665e-05	1.44398429570366	no
E87	D47	104	16091	4593	2.85851586184408e-06	1.71131391318693	no
E87	D51	110	16091	9536	0.00192991068395934	1.33176630133204	no
E87	D63	207	16091	7487	2.39384984839807e-18	2.09830768387406	no
E87	D64	837	16091	74412	1.71427074578865e-13	1.33257471097105	no
E87	D72	191	16091	19827	5.60702278308461e-21	2.32468631854069	no
E87	D75	135	16091	8122	4.580583312774e-11	1.9941460477669	no
E87	E16	150	16091	5605	2.59022666778065e-20	2.60187400192721	no
E87	E21	212	16091	6262	3.20282292107965e-36	3.0621868234607	yes
E87	E53	427	16091	16160	2.25004270936043e-08	1.3440896775474	yes
E87	E55	567	16091	9139	2.64687438515659e-20	1.57161026931755	yes
E87	E61	336	16091	32586	1.96948729149722e-07	1.36071496294299	yes
E87	E79	637	16091	60075	5.37477472425737e-25	1.61722234152165	no
E87	E83	107	16091	5311	3.12926744649131e-17	2.89259375649999	no
E87	F10	131	16091	48648	0.000202126604345053	1.40119549864066	no
E87	G40	116	16091	17410	4.11725701251044e-08	1.84301186801367	no
E87	G63	131	16091	7334	3.21055556288608e-10	1.94773239909102	no
E87	H28	117	16091	9621	0.000275213902413406	1.41918736453934	no
E87	H36	259	16091	20067	6.41667211385228e-15	1.77723286259695	no
E87	I11	307	16091	24912	1.98253967393885e-07	1.38174444942384	no
E87	I27	115	16091	3935	4.22367032091117e-07	1.74558435382018	no
E87	I50	829	16091	36940	1.09083473905439e-23	1.5004038399095	no
E87	I65	100	16091	5849	0.000232874969982267	1.48139727325316	no
E87	I70	105	16091	6822	0.0020959831884188	1.33734776592881	no
E87	I73	380	16091	33187	6.08519803865966e-08	1.35361924773995	no
E87	I95	200	16091	15374	5.68255032024146e-05	1.34391215410514	no
E87	L89	341	16091	5327	4.90763787813835e-10	1.4612967084054	yes
E87	L97	168	16091	2064	2.53100655226656e-05	1.41442807146898	yes
E87	N03	128	16091	3157	0.0015928126720785	1.31065330626199	yes
E87	N10	126	16091	22751	0.00120418487838241	1.3269721599341	no
E87	N17	102	16091	5448	0.000106657398346797	1.5202365986569	no
E87	N18	1529	16091	86575	1.67006257628977e-23	1.34736907060983	no
E87	R60	956	16091	36784	3.63676678741372e-31	1.5560331925324	no
E87	R79	321	16091	33351	9.99870718555837e-07	1.34032414082588	no
E87	R80	375	16091	18257	3.18855470300027e-34	2.15744975562381	no
E87	T88	221	16091	16894	9.69583411490676e-05	1.30839897938396	no
E88	D17	190	5031	75110	1.13618323162851e-13	1.92693735225906	no
E88	E11	370	5031	161949	9.7178951403869e-35	2.22113664685228	no
E88	E66	582	5031	308555	4.51401867640203e-09	1.32010308666818	no
E88	G47	135	5031	38888	2.28054696088025e-05	1.49569644728156	no
E88	J44	130	5031	60201	0.000765077702893808	1.34505942913633	yes
E88	K76	182	5031	77887	9.60289694281868e-05	1.35299531910696	no
E88	M10	115	5031	37270	8.17197413659837e-06	1.61142455635731	no
E89	E55	186	6450	9139	9.86763894359041e-09	1.63409999659316	yes
F00	G30	248	4372	16699	5.22098908015125e-46	3.31963724809673	no
F00	L89	321	4372	5327	1.43906360424317e-50	2.97111343202659	yes
F00	N39	954	4372	307847	7.70535603639523e-13	1.32960598082516	no
F00	R11	198	4372	138977	0.000281578329043773	1.30210995591602	no
F00	R13	149	4372	16303	4.25958620813926e-09	1.78212578525825	yes
F00	R15	312	4372	10992	8.19812705108468e-63	3.57792749336098	yes
F00	R45	359	4372	22270	2.06315702324604e-67	3.39671075858937	yes
F00	S72	243	4372	19233	1.23123031214851e-10	1.62957002287136	no
F01	D50	386	5258	138143	1.64266032192895e-09	1.4188809317036	no
F01	E53	203	5258	16160	5.05716559290189e-06	1.41928035836231	yes
F01	F00	174	5258	4372	1.29603735306277e-19	2.36852596653764	yes
F01	G30	313	5258	16699	1.02678161891503e-48	2.93013818491453	yes
F01	I64	200	5258	27986	2.5520169841563e-07	1.51248386914985	no
F01	L89	404	5258	5327	1.2838073412152e-51	2.61371502316697	yes
F01	N39	1239	5258	307847	5.86640964839182e-32	1.53647139122222	yes
F01	R13	202	5258	16303	2.55310592115074e-17	2.08179667335034	yes
F01	R15	364	5258	10992	2.35409487713507e-79	3.8414144189777	yes
F01	R45	360	5258	22270	1.64433008194152e-45	2.58655690004221	yes
F01	R50	253	5258	165349	7.93456688011523e-09	1.51718686061691	yes
F01	S72	326	5258	19233	1.1311372392196e-16	1.73753764942719	yes
F03	E86	101	17191	1106	5.56796458690524e-13	2.49005105772691	yes
F03	F00	600	17191	4372	1.24295487410028e-78	2.62075635148994	yes
F03	F05	221	17191	2292	1.12572840341248e-09	1.60555770308582	yes
F03	F91	276	17191	15499	1.20212282501188e-54	3.45077856802065	yes
F03	G20	251	17191	9096	6.67312199391524e-14	1.75017875691749	no
F03	G21	163	17191	3218	6.95598798889409e-24	2.73955934007317	no
F03	G30	1182	17191	16699	1.61934609677191e-272	4.07095750577691	yes
F03	G40	226	17191	17410	1.32661225593156e-31	2.67734196865361	yes
F03	L89	1381	17191	5327	4.11815495241684e-212	2.95246285597823	yes
F03	N39	3751	17191	307847	9.69625810165296e-45	1.33299848747239	yes
F03	R13	602	17191	16303	4.94829250654258e-45	2.00125712229949	yes
F03	R15	1056	17191	10992	7.23980212959185e-204	3.46216729458625	yes
F03	R40	146	17191	2639	2.0339741234803e-18	2.49141408702411	yes
F03	R45	1271	17191	22270	5.84439963069283e-205	3.04278288748023	yes
F03	R50	720	17191	165349	1.98184639452097e-17	1.43693754036756	yes
F03	R99	117	17191	370	1.97861804510292e-10	2.05912338670856	yes
F03	S72	980	17191	19233	4.23048548784737e-30	1.53287793673684	yes
F05	F03	107	2292	17191	3.26934525601305e-10	2.14711325325814	no
F05	F06	128	2292	11022	1.01426303953977e-07	1.76623451295354	no
F05	L89	142	2292	5327	1.74726867353674e-24	3.12170308690838	yes
F05	R45	112	2292	22270	5.37240649743434e-09	1.98118728324081	yes
F06	E53	399	11022	16160	4.76909216086945e-18	1.66824552885192	no
F06	F00	455	11022	4372	1.33878793986282e-127	5.02129460309171	yes
F06	F01	174	11022	5258	1.37882438880599e-33	3.36199959701504	yes
F06	F03	570	11022	17191	3.44214405771362e-96	3.10460737429351	yes
F06	F05	120	11022	2292	7.95936880127302e-14	2.354762318678	no
F06	F91	141	11022	15499	2.64977714470345e-29	3.568736555775	no
F06	G20	116	11022	9096	1.82219915662161e-07	1.77963703997396	no
F06	G30	428	11022	16699	7.41578676412414e-116	4.79294088059405	yes
F06	G47	236	11022	38888	1.08594786366268e-05	1.35507274761632	no
F06	I95	155	11022	15374	8.3378968532761e-06	1.48256975958762	no
F06	L89	408	11022	5327	3.64985373277663e-28	1.93054306838896	yes
F06	M15	187	11022	33967	0.000294371731739908	1.30637584289765	no
F06	R11	521	11022	138977	1.28027436972375e-09	1.34385899198969	no
F06	R13	288	11022	16303	3.58955252117511e-14	1.6934208048136	no
F06	R15	324	11022	10992	1.14422963395641e-41	2.57282576080639	no
F06	R26	251	11022	10611	1.36286611144395e-10	1.60042984445846	no
F06	R45	477	11022	22270	9.88157220636902e-56	2.46034503235007	yes
F06	R68	103	11022	16032	0.00214914161535823	1.34078620465501	no
F06	S09	153	11022	16495	0.000498883889777125	1.32598715179371	no
F06	S72	340	11022	19233	2.18272392106964e-10	1.47853450063747	no
F10	A63	343	48648	21956	3.92433418946315e-11	1.4967831701123	no
F10	B18	347	48648	17550	2.19731832714904e-55	2.92691030242098	no
F10	B86	226	48648	10059	4.32670216984825e-10	1.61498240003735	yes
F10	B97	106	48648	12804	2.39610030390136e-07	1.8211906852198	no
F10	C32	126	48648	1655	2.71552239536737e-31	4.24292274976446	yes
F10	C34	186	48648	3535	1.86491137278851e-14	1.96945763357419	yes
F10	D52	110	48648	1680	7.03564594827141e-23	3.54545000955527	yes
F10	D63	124	48648	7487	5.70646275437886e-09	1.87587582304233	yes
F10	D64	945	48648	74412	2.83934122199393e-17	1.36111445945737	yes
F10	D69	364	48648	21969	1.91017842021532e-11	1.48790605695166	yes
F10	D72	392	48648	19827	1.6557869306726e-07	1.32823967804206	yes
F10	D75	285	48648	8122	8.07752672577442e-15	1.71598905494324	yes
F10	E53	628	48648	16160	2.5582709350652e-56	2.14638088948744	yes
F10	E83	125	48648	5311	3.43612244700997e-06	1.6044931363203	yes
F10	E87	397	48648	16091	2.49884415452597e-12	1.48845265316583	yes
F10	F03	245	48648	17191	4.67449849953483e-36	2.76071324999697	yes
F10	F06	408	48648	11022	4.18629969567983e-31	1.99132740610124	yes
F10	F11	156	48648	3205	6.24586499027709e-44	4.9670449813601	no
F10	F12	283	48648	8985	1.0727114353267e-60	3.68915427298335	no
F10	F14	453	48648	7991	4.88591832505348e-155	6.98565400567626	no
F10	F17	3747	48648	295027	2.09277928838181e-92	1.48145859193197	no
F10	F19	360	48648	5876	1.0693640784746e-119	6.56415901176238	yes
F10	F20	143	48648	8385	8.67009719132126e-22	2.79785223422455	no
F10	F29	199	48648	5215	9.81418095802372e-49	4.19723198657863	yes
F10	F31	152	48648	6502	6.74453324609111e-26	3.0305648437987	no
F10	F32	2042	48648	184052	1.83499586201128e-70	1.58420892366434	no
F10	F33	114	48648	7534	1.46862231438902e-11	2.18940622257808	no
F10	F60	424	48648	11841	9.27746976403866e-110	4.49684792350063	yes
F10	F63	143	48648	3995	2.06006492787216e-24	3.0317121740457	no
F10	F91	150	48648	15499	5.6766297144173e-24	2.89375742681616	no
F10	G40	297	48648	17410	1.16229990921842e-39	2.60670068515606	yes
F10	G62	459	48648	3842	2.26081629475094e-87	3.34517550995495	yes
F10	G63	164	48648	7334	4.16471529528326e-06	1.48473172014466	yes
F10	I42	166	48648	10403	2.29231533566456e-05	1.41973002722313	yes
F10	I50	476	48648	36940	1.41513273031936e-08	1.32519782277292	yes
F10	I63	126	48648	8421	1.76196998326374e-09	1.91009799899629	yes
F10	I64	430	48648	27986	1.1301854324893e-18	1.64034644573021	yes
