disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
A63	F17	1198	21956	295027	2.47100358017379e-23	1.39143197156128	no
A63	K60	247	21956	40809	1.11923285169228e-07	1.44495905709387	no
A63	K62	267	21956	64567	1.48987305322459e-06	1.37038273430691	no
A63	L29	814	21956	123810	3.92928092314801e-24	1.50515595135953	no
A63	L63	137	21956	14334	3.58830990899299e-11	1.97600964191171	yes
A63	N34	225	21956	11362	4.7176229154752e-34	2.8062455169403	no
A63	N47	108	21956	38862	0.000116378062863839	1.47364696936361	no
A63	N48	151	21956	24184	6.21451865693972e-05	1.40298984048067	no
A63	N63	236	21956	35231	3.64721534991166e-08	1.48382269900253	yes
A63	N76	793	21956	92961	2.88432963460184e-35	1.67769672891235	no
A63	N87	966	21956	26745	0	6.78559606357155	yes
A63	N89	311	21956	27821	3.2269099672204e-13	1.60482206289289	no
A63	O04	221	21956	15128	3.28460567108133e-10	1.61895825426813	yes
A63	S52	111	21956	56127	0.000409286569114799	1.40376338129065	no
A64	A63	102	2266	21956	7.55777328965874e-35	6.84001347321005	no
A64	B37	187	2266	124520	2.00451867077477e-19	2.3040289966335	no
A64	F17	118	2266	295027	0.00272035530434245	1.31032842211552	no
A64	K02	101	2266	251964	0.00112488420659582	1.38461825031553	no
A64	L29	140	2266	123810	7.77965933779385e-11	1.96420673289214	no
A64	N76	180	2266	92961	5.50637375285403e-31	3.13931427094897	no
A64	N87	104	2266	26745	1.49841252542038e-29	5.00421429467065	yes
A88	F41	104	968	460977	6.10411144680574e-05	1.55678485044559	no
A88	R42	102	968	214111	6.10548563820702e-11	2.30832501384933	no
B00	A60	216	49064	8144	1.27983909764825e-37	3.08782277676504	no
B00	B02	1345	49064	79342	7.8484044801676e-161	2.49260402409986	no
B00	B35	1885	49064	158724	3.19857824691165e-33	1.37215026716436	no
B00	B36	339	49064	34343	1.47401050204669e-06	1.32186655932577	no
B00	B37	1708	49064	124520	3.0763755958072e-26	1.33854653436374	no
B00	B49	1005	49064	68525	1.37047823000834e-26	1.46782536624613	no
B00	B99	375	49064	22334	1.67753941409564e-07	1.33815426534126	yes
B00	G53	155	49064	5530	1.08443380735419e-28	3.21456634564168	yes
B00	H00	925	49064	66474	7.36360053605604e-24	1.45694844207931	no
B00	H01	469	49064	27816	1.94245176300418e-19	1.61464261515081	no
B00	H04	620	49064	54014	6.25324507011332e-18	1.47958553600716	no
B00	H10	3412	49064	279856	2.7852059380759e-70	1.42591270127201	no
B00	H16	292	49064	29566	2.97395501408431e-12	1.59086750160536	no
B00	H57	935	49064	82297	2.00138667858314e-18	1.38009652900175	no
B00	H60	2057	49064	172129	1.18452870977702e-26	1.30807645646833	no
B00	H92	1304	49064	89073	1.87431919977836e-19	1.32523400703164	no
B00	J04	1026	49064	77421	3.09287466042843e-16	1.33075996212928	no
B00	J31	164	49064	10549	9.40622315457093e-06	1.44409697853968	no
B00	K12	1028	49064	52091	5.28201065213592e-59	1.81795769416299	no
B00	K13	308	49064	15168	3.72800914416478e-16	1.71687688224283	yes
B00	K14	171	49064	9633	4.88825728871362e-08	1.59738676082958	no
B00	L01	718	49064	27974	4.10645547612995e-66	2.17446340358433	no
B00	L03	888	49064	64027	1.57409699726268e-16	1.36384443981376	yes
B00	L08	104	49064	7077	8.22757989129771e-06	1.62573027565593	yes
B00	L20	986	49064	91573	4.50058223845366e-15	1.32189406168433	no
B00	L21	915	49064	80456	3.76960969901688e-22	1.43690214812094	no
B00	L23	463	49064	34970	4.56582922265327e-14	1.48260575186093	no
B00	L25	540	49064	43066	2.5561907755829e-18	1.53329568011186	no
B00	L30	2504	49064	130196	1.2246964021502e-66	1.49408869243	yes
B00	L50	1535	49064	128369	1.37605848788551e-23	1.33593992192016	no
B00	L53	254	49064	15363	1.20120119589814e-07	1.43405390791876	no
B00	L55	114	49064	7445	8.06815603991023e-08	1.80019653389922	no
B00	L57	386	49064	34156	1.45413997324857e-10	1.4342034838762	yes
B00	L60	686	49064	54291	1.81881654911244e-10	1.30746512100506	no
B00	L65	452	49064	31159	1.81477051737893e-09	1.36283801959162	no
B00	L71	192	49064	13945	4.29075768020078e-08	1.55228716475015	no
B00	L98	176	49064	18244	3.04369601745368e-07	1.52902637091311	no
B00	M35	144	49064	14146	0.000904669750241012	1.31453012906052	no
B00	N30	1558	49064	156257	5.33288310088321e-23	1.32775117118621	no
B00	N34	123	49064	11362	2.54127873664199e-08	1.80090569612332	no
B00	N48	284	49064	24184	2.08738091158134e-08	1.43813541255386	no
B00	R14	456	49064	29849	1.39530918106373e-07	1.30533522802845	yes
B00	R21	228	49064	16815	9.4145582554091e-05	1.30544335731786	no
B00	R23	261	49064	12165	1.00843786925844e-05	1.33328492799579	yes
B00	R69	223	49064	25460	4.39860218340798e-11	1.65957548124899	no
B00	T30	1085	49064	102568	1.45625883718033e-19	1.36274266678607	no
B02	A60	159	79342	8144	1.62961466529642e-16	2.2316699174992	no
B02	B00	1373	79342	49064	7.78667161216629e-151	2.37673310373753	no
B02	G50	168	79342	7049	0.000103183678849206	1.36006160060644	no
B02	G51	219	79342	14189	1.08714994597818e-05	1.36675838426464	no
B02	G53	3520	79342	5530	0	88.1580752649608	yes
B02	H16	456	79342	29566	4.15554960566875e-11	1.40637124814774	no
B02	L01	332	79342	27974	4.72827054101462e-07	1.34481453381964	no
B07	A37	154	197501	1395	0.000461000015568593	1.32672342482361	yes
B07	A63	1240	197501	21956	1.17438186869378e-123	2.25800803476244	yes
B07	B00	2234	197501	49064	6.25189773004135e-33	1.32982043339215	yes
B07	B08	4064	197501	53557	1.19255181599579e-240	1.84854067402049	no
B07	C43	122	197501	4941	0.000453460764073019	1.37511906619896	yes
B07	C44	1400	197501	35086	1.33038977505537e-72	1.75708741383934	yes
B07	D17	2371	197501	75110	2.75721600781754e-38	1.35019688666155	no
B07	D18	835	197501	19821	3.09669045055338e-26	1.51772063723017	yes
B07	D22	6448	197501	137295	1.08672946701827e-303	1.7264255784062	yes
B07	D23	4811	197501	71865	0	2.84248939692904	yes
B07	D24	746	197501	27483	6.67753947362519e-14	1.35530548857997	no
B07	D48	105	197501	2845	0.00170696645037398	1.34584109983845	yes
B07	E30	744	197501	6749	3.04589871471104e-17	1.4136888910766	yes
B07	I78	136	197501	3204	4.58774145672095e-05	1.44156535729345	no
B07	K06	143	197501	3181	0.00133064891494579	1.30075471362945	no
B07	L01	1946	197501	27974	7.63862424119475e-27	1.31410140392519	no
B07	L08	335	197501	7077	3.61061948778544e-08	1.38539638301351	yes
B07	L21	3193	197501	80456	2.69729672451421e-46	1.33141329990991	no
B07	L25	1633	197501	43066	1.13935936830595e-21	1.3032200262247	no
B07	L57	1825	197501	34156	1.18346670723217e-120	1.91065350590124	yes
B07	L72	3261	197501	82063	1.18712815430761e-59	1.38322452523776	yes
B07	L81	1068	197501	24257	4.72069928740371e-32	1.50801133775214	yes
B07	L82	3277	197501	41043	0	2.89687681075654	yes
B07	L84	836	197501	9722	2.47484841448583e-122	2.77654347942454	yes
B07	L85	1462	197501	27148	1.52567825999013e-73	1.74112035537449	yes
B07	L92	112	197501	1770	0.00173610439434624	1.33237562176288	yes
B07	L98	724	197501	18244	2.5403230105127e-40	1.78508043510054	yes
B07	M92	741	197501	5353	7.87161444667648e-19	1.44134331163355	yes
B07	N60	966	197501	38215	8.16440142184762e-14	1.3047552346852	no
B07	N84	583	197501	20446	2.48117132668159e-12	1.37768339940411	no
B07	Q66	1322	197501	23375	4.10256470598909e-21	1.33676839357676	no
B07	R22	3459	197501	80395	5.55487012903055e-64	1.38663501584516	yes
B07	R23	947	197501	12165	8.23402332675412e-17	1.35181804770446	yes
B07	R48	318	197501	3410	4.1631450847224e-07	1.35533799618162	yes
B07	R61	423	197501	8186	2.40444292444363e-11	1.43187171930758	no
B07	S33	100	197501	3026	0.00184881353505103	1.35179556133733	no
B08	A38	676	53557	10498	1.36082882766874e-16	1.42920985315786	no
B08	A63	172	53557	21956	3.28867560828169e-27	2.86936569338306	no
B08	B02	508	53557	79342	1.16456664724547e-11	1.39529035466079	yes
B08	B07	5307	53557	197501	2.24210405694883e-204	1.65704612175451	yes
B08	B09	436	53557	5131	7.56241661352659e-14	1.49565337528228	yes
B08	B30	175	53557	13198	5.6550924336457e-05	1.3703807214132	no
B08	D18	129	53557	19821	0.00184226867623484	1.30497269528191	no
B08	D22	1453	53557	137295	2.08558014710751e-20	1.31521282160684	yes
B08	D23	284	53557	71865	3.83326688396257e-18	1.83888813343054	yes
B08	F80	365	53557	5062	4.62008686784122e-09	1.39832115277004	no
B08	K00	653	53557	16530	4.31508582507324e-15	1.40964932034988	yes
B08	K07	3763	53557	89004	2.7988317332925e-46	1.3101574664667	yes
B08	L01	1866	53557	27974	7.73680644420849e-49	1.48052607816636	yes
B08	L02	713	53557	95034	2.12012363548458e-15	1.39412738999395	yes
B08	L08	116	53557	7077	7.25418808636107e-05	1.47198322541387	no
B08	L20	3081	53557	91573	1.56582440761078e-113	1.61898377653391	no
B08	L27	169	53557	6056	9.02955011106075e-06	1.43666964244402	no
B08	L74	299	53557	4611	9.10275913609058e-12	1.56135307347847	yes
B08	L98	132	53557	18244	1.64010182536974e-06	1.58786674015488	no
B08	N48	683	53557	24184	1.56559926013925e-13	1.36908984784713	no
B08	N87	110	53557	26745	1.46004279978784e-10	2.10996388513365	no
B08	Q38	119	53557	1530	5.45588031721196e-05	1.47661885335118	no
B08	R22	585	53557	80395	1.39465933050019e-10	1.33896843599229	yes
B08	R26	214	53557	10611	3.87128342545876e-05	1.33944335030066	yes
B08	R48	244	53557	3410	7.30824915649849e-05	1.30031702972728	yes
B08	R49	604	53557	67910	1.20293762573929e-09	1.3114295671724	yes
B09	B08	318	5131	53557	3.7856010496158e-10	1.49170080171177	no
B09	B34	504	5131	249674	2.42692380262469e-08	1.32524284989826	no
B09	H92	263	5131	89073	7.59474419930344e-06	1.34615329231814	no
B09	J01	156	5131	119731	0.000481291570955589	1.32771141959511	no
B09	J06	113	5131	85709	0.000348323729418684	1.41064822292071	no
B09	L30	268	5131	130196	2.310289332728e-05	1.31817072863295	yes
B09	L50	242	5131	128369	4.56165515800325e-08	1.48084385843731	no
B09	R50	491	5131	165349	4.63543450436824e-08	1.32126146326101	no
B15	K02	139	2852	251964	0.0001629311258824	1.39674627780558	no
B16	B18	256	9951	17550	7.04257814360866e-101	11.5939293248245	no
B16	K02	401	9951	251964	6.52836352965968e-12	1.47415085308774	yes
B16	K73	100	9951	2593	3.94913299874528e-31	33.8758116641096	yes
B16	K76	302	9951	77887	9.54212354873767e-30	2.22945924342633	yes
B16	K80	161	9951	76361	7.17743851720574e-07	1.53987895060802	yes
B16	N91	110	9951	73645	0.000599000810805358	1.38896120322528	no
B18	B16	269	17550	9951	8.3673296790117e-107	13.5131445156177	no
B18	B19	129	17550	6197	1.30267206773955e-47	8.51367030851248	no
B18	D69	192	17550	21969	5.88077391741317e-38	3.41404555967192	yes
B18	F10	402	17550	48648	3.34967597608096e-57	2.73093309405463	no
B18	F11	210	17550	3205	1.67772074330286e-74	28.0996613360836	no
B18	F14	108	17550	7991	1.88466921976497e-30	4.89893446631273	no
B18	F17	956	17550	295027	1.65036488933288e-27	1.50433831257957	no
B18	F19	199	17550	5876	1.75510643474058e-78	12.5685388809135	no
B18	F32	715	17550	184052	1.60657493892358e-16	1.41973597733583	yes
B18	F51	635	17550	142532	3.25897566007598e-12	1.36288964483199	yes
B18	F60	101	17550	11841	1.18923254540006e-15	2.78986180475688	no
B18	I85	151	17550	2363	2.97971493450604e-58	18.1775177173029	yes
B18	J44	277	17550	60201	1.44057827322573e-08	1.45493931422974	yes
B18	K02	744	17550	251964	2.84261624018658e-27	1.58799523459532	yes
B18	K05	483	17550	124242	1.78093127961976e-15	1.51015357061486	yes
B18	K74	275	17550	4544	2.22911782713965e-105	21.2053272454615	yes
B18	K76	514	17550	77887	3.10640068745468e-26	1.73534731214703	yes
B18	K80	460	17550	76361	2.44086703255861e-40	2.12483051593534	yes
B18	K92	109	17550	19912	1.38533231676552e-05	1.57804405337365	no
B18	M80	101	17550	23727	0.002064023889665	1.34495922595766	yes
B18	M81	199	17550	75859	8.61464515514859e-05	1.33312952119818	no
B18	N28	134	17550	23765	3.60326602913455e-07	1.64436857784233	yes
B18	R04	184	17550	51637	1.38197190583365e-05	1.40253445596572	yes
B18	R45	109	17550	22270	0.0001052455464508	1.47594857777947	yes
B18	T40	140	17550	6611	3.81671529109369e-54	10.6679269260023	no
B18	T65	122	17550	33352	1.43108279448467e-11	2.11181717506012	no
B19	B16	109	6197	9951	8.97640677119611e-43	13.8557882883555	no
B19	B18	108	6197	17550	1.44199122700738e-39	8.27130398030635	no
B19	D64	109	6197	74412	0.00276040982842901	1.31791051210278	yes
B19	E11	193	6197	161949	9.29332845901248e-05	1.34028175153169	yes
B19	F51	217	6197	142532	0.000178711825024576	1.30162926481154	yes
B19	K29	185	6197	147900	0.00029207416874555	1.31364226661852	yes
B19	K76	261	6197	77887	4.29388767495451e-41	2.92186284827517	yes
B19	K80	160	6197	76361	9.84108393260884e-17	2.2570920420798	yes
B19	R51	232	6197	179516	1.52903894982826e-07	1.4632486776086	yes
B19	R74	151	6197	97527	0.000476140881033657	1.33316375537002	no
B27	J18	221	14168	73926	5.11355458101286e-07	1.44287305142039	no
B27	J35	291	14168	36555	4.01940080504058e-19	1.86780064070395	no
B27	R53	500	14168	135814	8.47030988857832e-12	1.40834244194977	no
B27	R59	303	14168	48316	3.65482061746963e-09	1.45546954665344	no
B27	R74	158	14168	97527	2.99790511502737e-05	1.41759456273821	no
B27	R79	109	14168	33351	0.000382726555507763	1.41241403615687	yes
B30	B00	156	13198	49064	0.000582743436774634	1.31790819559108	no
B30	B02	191	13198	79342	0.00010445946851157	1.3359838026191	no
B30	H00	252	13198	66474	2.66978770221096e-11	1.6180894274806	no
B30	H01	165	13198	27816	5.15331515587667e-16	2.16710021185381	no
B30	H04	256	13198	54014	5.63652268065846e-27	2.28935316471715	yes
B30	H10	1336	13198	279856	1.65697848553571e-116	2.19144278171502	no
B30	H16	202	13198	29566	1.26724698462561e-43	3.6983588597311	yes
B30	H57	287	13198	82297	8.56876527333536e-11	1.54213866636356	no
B34	A02	113	249674	1673	6.10859291520861e-05	1.48855940924491	no
B34	A04	133	249674	2154	1.19744463590564e-05	1.50269345133956	no
B34	A08	7609	249674	90769	0	2.17233249642136	yes
B34	A37	158	249674	1395	0.000312174101499908	1.33543234058874	yes
B34	A38	816	249674	10498	9.35250922949065e-50	1.84354883984183	no
B34	A49	198	249674	4384	4.8564568229113e-05	1.34823192950574	no
B34	B00	2684	249674	49064	6.47549007908929e-41	1.33903655328094	no
B34	B08	3777	249674	53557	5.14492417415567e-70	1.38737081020337	no
B34	B09	602	249674	5131	3.72416536884033e-30	1.71889759517726	yes
B34	B27	940	249674	14168	3.32438725423331e-47	1.73185493021674	no
B34	B30	661	249674	13198	3.52015475972513e-16	1.42516343257746	no
B34	B80	1342	249674	14906	6.48192207499311e-30	1.4194626624736	no
B34	B85	465	249674	5807	6.54924235523903e-13	1.4488984645979	no
B34	B99	1670	249674	22334	4.15596839750697e-33	1.39259201473513	yes
B34	E30	660	249674	6749	3.84965993873686e-13	1.36699868146935	yes
B34	F41	18950	249674	460977	4.11840005895077e-308	1.37581746709624	no
B34	F43	3474	249674	68957	1.98744106624037e-53	1.34406512679623	yes
B34	F81	399	249674	4819	2.65939121592444e-07	1.318599570764	no
B34	F91	1195	249674	15499	1.40007965280155e-18	1.32821034686438	no
B34	F93	199	249674	2403	3.66107687166896e-05	1.35498783512295	no
B34	F95	432	249674	5104	6.89853280253231e-09	1.35385082696257	no
B34	G43	4051	249674	84262	4.20141449651654e-62	1.34505911474688	no
B34	G44	3292	249674	62289	2.17309054435018e-50	1.34244055292169	no
B34	H15	253	249674	3642	5.54860176758196e-08	1.45052835317179	yes
B34	H66	6869	249674	123013	1.59435423320676e-100	1.34052066003919	no
B34	H81	4746	249674	137772	4.36566664958037e-66	1.32693401888282	no
B34	H92	6194	249674	89073	6.75306160188436e-110	1.38194768069616	yes
B34	I95	850	249674	15374	2.40398998327066e-12	1.30354366329372	yes
B34	J01	8383	249674	119731	0	1.65354101905617	yes
B34	J04	5008	249674	77421	1.76172686520461e-141	1.51016207951808	no
B34	J05	304	249674	4294	2.82255720870004e-08	1.41326138729066	no
B34	J06	4885	249674	85709	5.1974887254762e-186	1.62189173016491	no
B34	J09	259	249674	6460	1.05009469943066e-12	1.66344836303974	no
B34	J10	239	249674	4096	1.03187024448298e-16	1.89209941699055	no
B34	J12	110	249674	2475	7.62554372616941e-09	1.93229878440261	no
B34	J15	908	249674	21800	1.90553347024083e-42	1.69338138941902	no
B34	J16	398	249674	7151	2.23200889561125e-24	1.82498280921712	no
B34	J18	4356	249674	73926	9.80784371831544e-214	1.74000839925716	yes
B34	J20	14219	249674	304718	0	1.52966013949222	no
B34	J21	506	249674	10476	2.97293553156607e-18	1.5529849475405	no
B34	J22	11297	249674	144602	0	1.6707506625652	yes
B34	J40	7366	249674	118305	2.17684733356364e-187	1.48087082570537	yes
B34	J90	124	249674	3493	0.0015922474249012	1.31762322873781	yes
B34	K12	3630	249674	52091	7.13233647126269e-91	1.46835891705348	no
B34	K29	6884	249674	147900	5.61641454302338e-153	1.44060826869404	no
B34	K52	9656	249674	152729	0	1.69095313501743	yes
B34	L50	6763	249674	128369	1.15655652501624e-83	1.30765785497754	yes
B34	L55	420	249674	7445	2.13186653907844e-11	1.43524141619251	no
B34	L74	417	249674	4611	7.60839778162954e-15	1.53730791749254	no
B34	M12	3158	249674	37110	4.28518742584132e-46	1.33204798521293	yes
B34	M43	3947	249674	50989	1.62550019198533e-74	1.39230225683975	yes
B34	M62	7906	249674	127432	6.83272126782098e-200	1.47980010079264	yes
B34	M92	603	249674	5353	1.17279167130466e-09	1.31056244409788	yes
B34	N10	1152	249674	22751	3.61170884757405e-25	1.41028268180853	yes
B34	N12	430	249674	8452	1.74166701698001e-16	1.5713859895316	no
B34	N48	1474	249674	24184	1.04567756377938e-23	1.34049770854729	no
B34	O02	445	249674	10315	2.69488546815045e-10	1.3886445938038	no
B34	O20	758	249674	16882	9.96889579751197e-21	1.46558692444232	no
B34	O21	878	249674	13949	8.29219761029646e-47	1.76369084257845	no
B34	O26	445	249674	7624	9.81956627952892e-14	1.48420486149923	no
B34	Q38	127	249674	1530	0.000292477545564316	1.38443092313197	no
B34	R05	17496	249674	310037	0	1.4346544911832	yes
B34	R10	25369	249674	462110	0	1.36193376842643	yes
B34	R11	10302	249674	138977	0	1.71497291339281	no
B34	R42	11216	249674	214111	5.04875096421455e-216	1.4084204984961	yes
B34	R49	3133	249674	67910	3.1612274831437e-47	1.33862806234494	no
B34	R50	11764	249674	165349	0	1.65596753588091	no
B34	R51	11318	249674	179516	4.55015389537907e-239	1.43261019781836	yes
B34	R53	8320	249674	135814	2.49130222892008e-202	1.46864902518722	yes
B34	R54	128	249674	3234	0.000104207105887832	1.4255932010158	yes
B34	R59	3192	249674	48316	2.67646170957439e-43	1.31752548846582	yes
B34	R69	985	249674	25460	6.59917699923172e-34	1.55710099313752	no
B34	S13	1986	249674	37348	6.99422674808516e-28	1.31760843112261	yes
B34	S20	372	249674	11950	1.17223749395843e-06	1.30831116710914	no
B34	S23	1088	249674	18324	9.14561395211618e-16	1.31082854054731	yes
B34	S29	194	249674	4197	3.70966302310321e-05	1.35996388869202	no
B34	S30	184	249674	4992	0.000234805240758874	1.3166362019113	no
B34	S50	282	249674	6107	9.12508728887618e-07	1.36620128417704	no
B34	S53	103	249674	2283	0.000451565916988234	1.41780511702301	no
B34	S63	1906	249674	32896	7.7970004420663e-30	1.33951000229904	no
